algorithm,d_bks,d_final,delta_K,family,feasible,gap_distance,gap_percent,hit,instance_id,k_bks,k_final,reached_K_BKS,status,time_sec
GAA_Algorithm_1,828.93664,1494.3092728454424,0,C1,False,665.3726328454424,80.26821360501599,False,C107,10,10,True,success,5.471009016036987
GAA_Algorithm_2,828.93664,1103.201642272962,0,C1,False,274.2650022729621,33.08636499322338,False,C107,10,10,True,success,0.1999969482421875
GAA_Algorithm_3,828.93664,1825.734950165757,4,C1,False,,,False,C107,10,14,False,success,0.5691511631011963
GAA_Algorithm_1,828.93664,1532.1318412774322,0,C1,False,703.1952012774321,84.83099519855126,False,C108,10,10,True,success,5.191477298736572
GAA_Algorithm_2,828.93664,1103.201642272962,0,C1,False,274.2650022729621,33.08636499322338,False,C108,10,10,True,success,0.19390153884887695
GAA_Algorithm_3,828.93664,1601.3409906892434,2,C1,False,,,False,C108,10,12,False,success,0.6590404510498047
GAA_Algorithm_1,828.93664,1503.1208079563887,0,C1,False,674.1841679563887,81.33120620128321,False,C109,10,10,True,success,4.787278175354004
GAA_Algorithm_2,828.93664,1103.201642272962,0,C1,False,274.2650022729621,33.08636499322338,False,C109,10,10,True,success,0.18691205978393555
GAA_Algorithm_3,828.93664,1661.207164687704,2,C1,False,,,False,C109,10,12,False,success,0.664031982421875
GAA_Algorithm_1,591.55626,1822.6793187131548,7,C2,False,,,False,C201,3,10,False,success,5.215420961380005
GAA_Algorithm_2,591.55626,1148.7828528547925,7,C2,False,,,False,C201,3,10,False,success,0.18692398071289062
GAA_Algorithm_3,591.55626,1188.300881677972,7,C2,False,,,False,C201,3,10,False,success,0.8575918674468994
GAA_Algorithm_1,591.55626,1657.4139272659925,7,C2,False,,,False,C202,3,10,False,success,5.144679307937622
GAA_Algorithm_2,591.55626,1148.7828528547925,7,C2,False,,,False,C202,3,10,False,success,0.1872262954711914
GAA_Algorithm_3,591.55626,1214.2633153449974,6,C2,False,,,False,C202,3,9,False,success,0.9205431938171387
GAA_Algorithm_1,591.17315,1762.3672706013708,7,C2,False,,,False,C203,3,10,False,success,5.051297664642334
GAA_Algorithm_2,591.17315,1148.7828528547925,7,C2,False,,,False,C203,3,10,False,success,0.18387627601623535
GAA_Algorithm_3,591.17315,1204.8999444501014,7,C2,False,,,False,C203,3,10,False,success,0.8045368194580078
GAA_Algorithm_1,590.59845,1661.8032275499606,7,C2,False,,,False,C204,3,10,False,success,5.132916688919067
GAA_Algorithm_2,590.59845,1148.7828528547925,7,C2,False,,,False,C204,3,10,False,success,0.18297958374023438
GAA_Algorithm_3,590.59845,1237.6907295741676,7,C2,False,,,False,C204,3,10,False,success,0.8348188400268555
GAA_Algorithm_1,588.87566,1744.5818793197834,7,C2,False,,,False,C205,3,10,False,success,5.264065265655518
GAA_Algorithm_2,588.87566,1148.7828528547925,7,C2,False,,,False,C205,3,10,False,success,0.17748403549194336
GAA_Algorithm_3,588.87566,1168.983190391995,7,C2,False,,,False,C205,3,10,False,success,0.8124535083770752
GAA_Algorithm_1,588.49255,1734.2277807587734,7,C2,False,,,False,C206,3,10,False,success,5.054650545120239
GAA_Algorithm_2,588.49255,1148.7828528547925,7,C2,False,,,False,C206,3,10,False,success,0.17888760566711426
GAA_Algorithm_3,588.49255,1134.3482633081046,7,C2,False,,,False,C206,3,10,False,success,0.8194425106048584
GAA_Algorithm_1,588.28602,1494.8241540044728,7,C2,False,,,False,C207,3,10,False,success,4.9000184535980225
GAA_Algorithm_2,588.28602,1148.7828528547925,7,C2,False,,,False,C207,3,10,False,success,0.17684650421142578
GAA_Algorithm_3,588.28602,1211.3585658443226,7,C2,False,,,False,C207,3,10,False,success,0.8087372779846191
GAA_Algorithm_1,588.3235,1589.4520273305875,7,C2,False,,,False,C208,3,10,False,success,4.583638429641724
GAA_Algorithm_2,588.3235,1148.7828528547925,7,C2,False,,,False,C208,3,10,False,success,0.21708250045776367
GAA_Algorithm_3,588.3235,1206.3340182622821,7,C2,False,,,False,C208,3,10,False,success,0.8322381973266602
GAA_Algorithm_1,1650.79864,1428.0713231339091,-11,R1,False,,,False,R101,19,8,False,success,3.513354778289795
GAA_Algorithm_2,1650.79864,1172.1800291715338,-11,R1,False,,,False,R101,19,8,False,success,0.16760468482971191
GAA_Algorithm_3,1650.79864,1918.9730412476035,1,R1,False,,,False,R101,19,20,False,success,0.455930233001709
GAA_Algorithm_1,1486.85859,1481.7413040109193,-9,R1,False,,,False,R102,17,8,False,success,2.652569055557251
GAA_Algorithm_2,1486.85859,1172.1800291715338,-9,R1,False,,,False,R102,17,8,False,success,0.167893648147583
GAA_Algorithm_3,1486.85859,1896.3451530965842,2,R1,False,,,False,R102,17,19,False,success,0.5862236022949219
GAA_Algorithm_1,1292.67493,1401.9104281950233,-5,R1,False,,,False,R103,13,8,False,success,2.8162522315979004
GAA_Algorithm_2,1292.67493,1172.1800291715338,-5,R1,False,,,False,R103,13,8,False,success,0.16812396049499512
GAA_Algorithm_3,1292.67493,1583.53454367954,2,R1,False,,,False,R103,13,15,False,success,0.6573817729949951
GAA_Algorithm_1,1007.31005,1262.523276835775,-1,R1,False,,,False,R104,9,8,False,success,3.5155999660491943
GAA_Algorithm_2,1007.31005,1172.1800291715338,-1,R1,False,,,False,R104,9,8,False,success,0.16948843002319336
GAA_Algorithm_3,1007.31005,1239.4339893445847,2,R1,False,,,False,R104,9,11,False,success,0.7432777881622314
GAA_Algorithm_1,1377.11046,1398.0246961159207,-6,R1,False,,,False,R105,14,8,False,success,2.9295356273651123
GAA_Algorithm_2,1377.11046,1172.1800291715338,-6,R1,False,,,False,R105,14,8,False,success,0.1690385341644287
GAA_Algorithm_3,1377.11046,1606.2052147348402,2,R1,False,,,False,R105,14,16,False,success,0.5489320755004883
GAA_Algorithm_1,1252.03013,1430.2290438474902,-4,R1,False,,,False,R106,12,8,False,success,3.375854015350342
GAA_Algorithm_2,1252.03013,1172.1800291715338,-4,R1,False,,,False,R106,12,8,False,success,0.16741394996643066
GAA_Algorithm_3,1252.03013,1658.1193202808224,4,R1,False,,,False,R106,12,16,False,success,0.6550588607788086
GAA_Algorithm_1,1104.65547,1317.5601481425956,-2,R1,False,,,False,R107,10,8,False,success,3.592587947845459
GAA_Algorithm_2,1104.65547,1172.1800291715338,-2,R1,False,,,False,R107,10,8,False,success,0.16513824462890625
GAA_Algorithm_3,1104.65547,1472.1475144689014,4,R1,False,,,False,R107,10,14,False,success,0.6685612201690674
GAA_Algorithm_1,960.87528,1408.6035541567367,-1,R1,False,,,False,R108,9,8,False,success,3.256819486618042
GAA_Algorithm_2,960.87528,1172.1800291715338,-1,R1,False,,,False,R108,9,8,False,success,0.16779613494873047
GAA_Algorithm_3,960.87528,1286.6958070262056,2,R1,False,,,False,R108,9,11,False,success,0.7633500099182129
GAA_Algorithm_1,1194.73359,1282.9823440508333,-3,R1,False,,,False,R109,11,8,False,success,3.5953781604766846
GAA_Algorithm_2,1194.73359,1172.1800291715338,-3,R1,False,,,False,R109,11,8,False,success,0.16496801376342773
GAA_Algorithm_3,1194.73359,1465.5156044052171,3,R1,False,,,False,R109,11,14,False,success,0.6099743843078613
GAA_Algorithm_1,1118.83808,1271.3301210536724,-2,R1,False,,,False,R110,10,8,False,success,3.6940536499023438
GAA_Algorithm_2,1118.83808,1172.1800291715338,-2,R1,False,,,False,R110,10,8,False,success,0.16473126411437988
GAA_Algorithm_3,1118.83808,1367.8203693554192,2,R1,False,,,False,R110,10,12,False,success,0.6607570648193359
GAA_Algorithm_1,1096.72605,1392.7372141586459,-2,R1,False,,,False,R111,10,8,False,success,2.5300426483154297
GAA_Algorithm_2,1096.72605,1172.1800291715338,-2,R1,False,,,False,R111,10,8,False,success,0.1662914752960205
GAA_Algorithm_3,1096.72605,1328.948291065708,3,R1,False,,,False,R111,10,13,False,success,0.6663217544555664
GAA_Algorithm_1,982.13919,1351.6204441270556,-1,R1,False,,,False,R112,9,8,False,success,3.125713586807251
GAA_Algorithm_2,982.13919,1172.1800291715338,-1,R1,False,,,False,R112,9,8,False,success,0.16110849380493164
GAA_Algorithm_3,982.13919,1228.2957939133044,2,R1,False,,,False,R112,9,11,False,success,0.660639762878418
GAA_Algorithm_1,1252.37074,1295.869380467507,4,R2,False,,,False,R201,4,8,False,success,2.8846123218536377
GAA_Algorithm_2,1252.37074,1172.1800291715338,4,R2,False,,,False,R201,4,8,False,success,0.15700197219848633
GAA_Algorithm_3,1252.37074,1160.1387854138598,4,R2,False,,,False,R201,4,8,False,success,0.9770369529724121
GAA_Algorithm_1,1191.70252,1344.298140158541,5,R2,False,,,False,R202,3,8,False,success,2.5308120250701904
GAA_Algorithm_2,1191.70252,1172.1800291715338,5,R2,False,,,False,R202,3,8,False,success,0.15665292739868164
GAA_Algorithm_3,1191.70252,1131.944963010297,5,R2,False,,,False,R202,3,8,False,success,0.9432859420776367
GAA_Algorithm_1,939.50286,1339.9927887937176,5,R2,False,,,False,R203,3,8,False,success,3.458731174468994
GAA_Algorithm_2,939.50286,1172.1800291715338,5,R2,False,,,False,R203,3,8,False,success,0.1571030616760254
GAA_Algorithm_3,939.50286,1050.878396224219,5,R2,False,,,False,R203,3,8,False,success,1.0055768489837646
GAA_Algorithm_1,825.5188,1275.9094077227346,6,R2,False,,,False,R204,2,8,False,success,3.49922776222229
GAA_Algorithm_2,825.5188,1172.1800291715338,6,R2,False,,,False,R204,2,8,False,success,0.15747356414794922
GAA_Algorithm_3,825.5188,1018.2067041012627,5,R2,False,,,False,R204,2,7,False,success,1.0317604541778564
GAA_Algorithm_1,994.42722,1313.2181876840573,5,R2,False,,,False,R205,3,8,False,success,2.159181594848633
GAA_Algorithm_2,994.42722,1172.1800291715338,5,R2,False,,,False,R205,3,8,False,success,0.16007304191589355
GAA_Algorithm_3,994.42722,1067.094114519817,4,R2,False,,,False,R205,3,7,False,success,1.0033843517303467
GAA_Algorithm_1,906.14164,1483.1889345283125,5,R2,False,,,False,R206,3,8,False,success,2.9315402507781982
GAA_Algorithm_2,906.14164,1172.1800291715338,5,R2,False,,,False,R206,3,8,False,success,0.15854167938232422
GAA_Algorithm_3,906.14164,1055.815025532367,5,R2,False,,,False,R206,3,8,False,success,1.006127119064331
GAA_Algorithm_1,890.60784,1335.042697486502,6,R2,False,,,False,R207,2,8,False,success,2.5237183570861816
GAA_Algorithm_2,890.60784,1172.1800291715338,6,R2,False,,,False,R207,2,8,False,success,0.15587115287780762
GAA_Algorithm_3,890.60784,1021.5587445410616,5,R2,False,,,False,R207,2,7,False,success,1.0050508975982666
GAA_Algorithm_1,726.82234,1292.9383851140806,6,R2,False,,,False,R208,2,8,False,success,3.6862502098083496
GAA_Algorithm_2,726.82234,1172.1800291715338,6,R2,False,,,False,R208,2,8,False,success,0.1572265625
GAA_Algorithm_3,726.82234,1003.7083533666079,5,R2,False,,,False,R208,2,7,False,success,0.9925103187561035
GAA_Algorithm_1,909.16288,1424.6918177624443,5,R2,False,,,False,R209,3,8,False,success,2.4070522785186768
GAA_Algorithm_2,909.16288,1172.1800291715338,5,R2,False,,,False,R209,3,8,False,success,0.19961166381835938
GAA_Algorithm_3,909.16288,1064.808617040968,4,R2,False,,,False,R209,3,7,False,success,1.0118801593780518
GAA_Algorithm_1,939.37224,1212.658853163821,5,R2,False,,,False,R210,3,8,False,success,3.1652755737304688
GAA_Algorithm_2,939.37224,1172.1800291715338,5,R2,False,,,False,R210,3,8,False,success,0.15880465507507324
GAA_Algorithm_3,939.37224,979.435523232594,4,R2,False,,,False,R210,3,7,False,success,1.0502698421478271
GAA_Algorithm_1,885.71093,1500.3058112340673,6,R2,False,,,False,R211,2,8,False,success,2.716322898864746
GAA_Algorithm_2,885.71093,1172.1800291715338,6,R2,False,,,False,R211,2,8,False,success,0.16077160835266113
GAA_Algorithm_3,885.71093,979.435523232594,5,R2,False,,,False,R211,2,7,False,success,1.0173466205596924
GAA_Algorithm_1,1696.94871,1669.4401191442964,-5,RC1,False,,,False,RC101,14,9,False,success,2.916405439376831
GAA_Algorithm_2,1696.94871,1257.722710887136,-5,RC1,False,,,False,RC101,14,9,False,success,0.17943906784057617
GAA_Algorithm_3,1696.94871,2181.377446212613,4,RC1,False,,,False,RC101,14,18,False,success,0.4191856384277344
GAA_Algorithm_1,1554.74684,1793.8060291938907,-3,RC1,False,,,False,RC102,12,9,False,success,2.6573314666748047
GAA_Algorithm_2,1554.74684,1257.722710887136,-3,RC1,False,,,False,RC102,12,9,False,success,0.17534613609313965
GAA_Algorithm_3,1554.74684,2046.3838854559087,3,RC1,False,,,False,RC102,12,15,False,success,0.5272154808044434
GAA_Algorithm_1,1261.67143,1825.311292365767,-2,RC1,False,,,False,RC103,11,9,False,success,2.964252471923828
GAA_Algorithm_2,1261.67143,1257.722710887136,-2,RC1,False,,,False,RC103,11,9,False,success,0.1778547763824463
GAA_Algorithm_3,1261.67143,1769.3817458761093,3,RC1,False,,,False,RC103,11,14,False,success,0.5979483127593994
GAA_Algorithm_1,1135.47902,1773.3609903628462,-1,RC1,False,,,False,RC104,10,9,False,success,2.647570848464966
GAA_Algorithm_2,1135.47902,1257.722710887136,-1,RC1,False,,,False,RC104,10,9,False,success,0.17944002151489258
GAA_Algorithm_3,1135.47902,1546.3592545179545,2,RC1,False,,,False,RC104,10,12,False,success,0.6137423515319824
GAA_Algorithm_1,1629.43589,1637.0159413417266,-4,RC1,False,,,False,RC105,13,9,False,success,4.017075061798096
GAA_Algorithm_2,1629.43589,1257.722710887136,-4,RC1,False,,,False,RC105,13,9,False,success,0.1818692684173584
GAA_Algorithm_3,1629.43589,2050.8299508320947,3,RC1,False,,,False,RC105,13,16,False,success,0.4868485927581787
GAA_Algorithm_1,1424.73327,1891.4166641513111,-2,RC1,False,,,False,RC106,11,9,False,success,2.927532434463501
GAA_Algorithm_2,1424.73327,1257.722710887136,-2,RC1,False,,,False,RC106,11,9,False,success,0.18282318115234375
GAA_Algorithm_3,1424.73327,1848.5776687342127,3,RC1,False,,,False,RC106,11,14,False,success,0.4932565689086914
GAA_Algorithm_1,1230.47709,1732.1605853420656,-2,RC1,False,,,False,RC107,11,9,False,success,3.437816619873047
GAA_Algorithm_2,1230.47709,1257.722710887136,-2,RC1,False,,,False,RC107,11,9,False,success,0.1853160858154297
GAA_Algorithm_3,1230.47709,1659.1882662615408,2,RC1,False,,,False,RC107,11,13,False,success,0.5483567714691162
GAA_Algorithm_1,1139.82108,1893.6861412152348,-1,RC1,False,,,False,RC108,10,9,False,success,2.95266056060791
GAA_Algorithm_2,1139.82108,1257.722710887136,-1,RC1,False,,,False,RC108,10,9,False,success,0.17857885360717773
GAA_Algorithm_3,1139.82108,1508.1579337906585,2,RC1,False,,,False,RC108,10,12,False,success,0.590341329574585
GAA_Algorithm_1,1406.93961,1589.86222783239,5,RC2,False,,,False,RC201,4,9,False,success,4.297271251678467
GAA_Algorithm_2,1406.93961,1257.722710887136,5,RC2,False,,,False,RC201,4,9,False,success,0.17900919914245605
GAA_Algorithm_3,1406.93961,1313.8259011375305,5,RC2,False,,,False,RC201,4,9,False,success,0.7647702693939209
GAA_Algorithm_1,1365.64462,1653.7992471644188,6,RC2,False,,,False,RC202,3,9,False,success,2.8115015029907227
GAA_Algorithm_2,1365.64462,1257.722710887136,6,RC2,False,,,False,RC202,3,9,False,success,0.1785118579864502
GAA_Algorithm_3,1365.64462,1222.0937425025968,6,RC2,False,,,False,RC202,3,9,False,success,0.7792782783508301
GAA_Algorithm_1,1049.62383,1884.8644078962552,6,RC2,False,,,False,RC203,3,9,False,success,3.52321195602417
GAA_Algorithm_2,1049.62383,1257.722710887136,6,RC2,False,,,False,RC203,3,9,False,success,0.18007254600524902
GAA_Algorithm_3,1049.62383,1237.7967010886364,6,RC2,False,,,False,RC203,3,9,False,success,0.7725863456726074
GAA_Algorithm_1,798.46323,1758.7051738971113,6,RC2,False,,,False,RC204,3,9,False,success,3.9556283950805664
GAA_Algorithm_2,798.46323,1257.722710887136,6,RC2,False,,,False,RC204,3,9,False,success,0.17757797241210938
GAA_Algorithm_3,798.46323,1185.0244778686035,6,RC2,False,,,False,RC204,3,9,False,success,0.7567348480224609
GAA_Algorithm_1,1297.64736,1844.2210317281472,5,RC2,False,,,False,RC205,4,9,False,success,3.12074613571167
GAA_Algorithm_2,1297.64736,1257.722710887136,5,RC2,False,,,False,RC205,4,9,False,success,0.17982769012451172
GAA_Algorithm_3,1297.64736,1150.6244457427424,5,RC2,False,,,False,RC205,4,9,False,success,0.8080461025238037
GAA_Algorithm_1,1146.31689,1829.385014888885,6,RC2,False,,,False,RC206,3,9,False,success,3.158705472946167
GAA_Algorithm_2,1146.31689,1257.722710887136,6,RC2,False,,,False,RC206,3,9,False,success,0.1797494888305664
GAA_Algorithm_3,1146.31689,1227.5404605229849,6,RC2,False,,,False,RC206,3,9,False,success,0.7860250473022461
GAA_Algorithm_1,1061.1442,1721.959400134688,6,RC2,False,,,False,RC207,3,9,False,success,3.4564521312713623
GAA_Algorithm_2,1061.1442,1257.722710887136,6,RC2,False,,,False,RC207,3,9,False,success,0.17750215530395508
GAA_Algorithm_3,1061.1442,1168.4167591891955,6,RC2,False,,,False,RC207,3,9,False,success,0.7670474052429199
GAA_Algorithm_1,828.1411,1485.5762951137156,6,RC2,False,,,False,RC208,3,9,False,success,5.567446231842041
GAA_Algorithm_2,828.1411,1257.722710887136,6,RC2,False,,,False,RC208,3,9,False,success,0.180403470993042
GAA_Algorithm_3,828.1411,1124.5242007824409,6,RC2,False,,,False,RC208,3,9,False,success,0.7755274772644043
