algorithm,instance_id,family,k_final,d_final,time_sec,hit,status,error
GAA_Algorithm_1,C101,C1,10,1521.9787092030783,5.678050756454468,N/A,success,
GAA_Algorithm_2,C101,C1,10,1103.201642272962,0.19362640380859375,N/A,success,
GAA_Algorithm_3,C101,C1,15,1835.9157898955027,0.56382155418396,N/A,success,
GAA_Algorithm_1,C102,C1,10,1461.36903737568,5.599937677383423,N/A,success,
GAA_Algorithm_2,C102,C1,10,1103.201642272962,0.18767261505126953,N/A,success,
GAA_Algorithm_3,C102,C1,14,1868.2668662588653,0.6441969871520996,N/A,success,
GAA_Algorithm_1,C103,C1,10,1504.5004253520794,4.849960088729858,N/A,success,
GAA_Algorithm_2,C103,C1,10,1103.201642272962,0.1904163360595703,N/A,success,
GAA_Algorithm_3,C103,C1,11,1629.022996958937,0.7856144905090332,N/A,success,
GAA_Algorithm_1,C104,C1,10,1491.1846814345274,5.287212133407593,N/A,success,
GAA_Algorithm_2,C104,C1,10,1103.201642272962,0.18757033348083496,N/A,success,
GAA_Algorithm_3,C104,C1,12,1451.4964259038152,0.7567050457000732,N/A,success,
GAA_Algorithm_1,C105,C1,10,1466.7375143913632,5.377016305923462,N/A,success,
GAA_Algorithm_2,C105,C1,10,1103.201642272962,0.19578003883361816,N/A,success,
GAA_Algorithm_3,C105,C1,14,1813.3443697676894,0.6150848865509033,N/A,success,
GAA_Algorithm_1,C106,C1,10,1391.5077427239341,5.287761926651001,N/A,success,
GAA_Algorithm_2,C106,C1,10,1103.201642272962,0.18641209602355957,N/A,success,
GAA_Algorithm_3,C106,C1,14,1772.8187537725396,0.559689998626709,N/A,success,
GAA_Algorithm_1,C107,C1,10,1494.3092728454424,5.268319845199585,N/A,success,
GAA_Algorithm_2,C107,C1,10,1103.201642272962,0.20071077346801758,N/A,success,
GAA_Algorithm_3,C107,C1,14,1825.734950165757,0.5512475967407227,N/A,success,
GAA_Algorithm_1,C108,C1,10,1532.1318412774322,5.0031068325042725,N/A,success,
GAA_Algorithm_2,C108,C1,10,1103.201642272962,0.20972561836242676,N/A,success,
GAA_Algorithm_3,C108,C1,12,1601.3409906892434,0.646256685256958,N/A,success,
GAA_Algorithm_1,C109,C1,10,1503.1208079563887,4.707878828048706,N/A,success,
GAA_Algorithm_2,C109,C1,10,1103.201642272962,0.19114398956298828,N/A,success,
GAA_Algorithm_3,C109,C1,12,1661.207164687704,0.6587226390838623,N/A,success,
GAA_Algorithm_1,C201,C2,10,1822.6793187131548,5.142523765563965,N/A,success,
GAA_Algorithm_2,C201,C2,10,1148.7828528547925,0.1880812644958496,N/A,success,
GAA_Algorithm_3,C201,C2,10,1188.300881677972,0.8253202438354492,N/A,success,
GAA_Algorithm_1,C202,C2,10,1657.4139272659925,4.932737588882446,N/A,success,
GAA_Algorithm_2,C202,C2,10,1148.7828528547925,0.1834700107574463,N/A,success,
GAA_Algorithm_3,C202,C2,9,1214.2633153449974,0.8567643165588379,N/A,success,
GAA_Algorithm_1,C203,C2,10,1762.3672706013708,5.058899164199829,N/A,success,
GAA_Algorithm_2,C203,C2,10,1148.7828528547925,0.1879417896270752,N/A,success,
