algorithm,instance_id,family,k_final,d_final,time_sec,hit,status,error
GAA_Algorithm_1,C101,C1,10,1521.9787092030783,5.651904821395874,N/A,success,
GAA_Algorithm_2,C101,C1,10,1103.201642272962,0.1962876319885254,N/A,success,
GAA_Algorithm_3,C101,C1,15,1835.9157898955027,0.5503554344177246,N/A,success,
GAA_Algorithm_1,C102,C1,10,1461.36903737568,5.551754713058472,N/A,success,
GAA_Algorithm_2,C102,C1,10,1103.201642272962,0.18427228927612305,N/A,success,
GAA_Algorithm_3,C102,C1,14,1868.2668662588653,0.6419098377227783,N/A,success,
GAA_Algorithm_1,C103,C1,10,1504.5004253520794,4.882692575454712,N/A,success,
GAA_Algorithm_2,C103,C1,10,1103.201642272962,0.18495583534240723,N/A,success,
GAA_Algorithm_3,C103,C1,11,1629.022996958937,0.7836244106292725,N/A,success,
GAA_Algorithm_1,C104,C1,10,1491.1846814345274,5.2592432498931885,N/A,success,
GAA_Algorithm_2,C104,C1,10,1103.201642272962,0.18480944633483887,N/A,success,
GAA_Algorithm_3,C104,C1,12,1451.4964259038152,0.7507600784301758,N/A,success,
GAA_Algorithm_1,C105,C1,10,1466.7375143913632,5.260331869125366,N/A,success,
GAA_Algorithm_2,C105,C1,10,1103.201642272962,0.19034361839294434,N/A,success,
GAA_Algorithm_3,C105,C1,14,1813.3443697676894,0.5513210296630859,N/A,success,
GAA_Algorithm_1,C106,C1,10,1391.5077427239341,5.242545127868652,N/A,success,
GAA_Algorithm_2,C106,C1,10,1103.201642272962,0.18597030639648438,N/A,success,
GAA_Algorithm_3,C106,C1,14,1772.8187537725396,0.55757737159729,N/A,success,
GAA_Algorithm_1,C107,C1,10,1494.3092728454424,5.2835493087768555,N/A,success,
GAA_Algorithm_2,C107,C1,10,1103.201642272962,0.19783568382263184,N/A,success,
GAA_Algorithm_3,C107,C1,14,1825.734950165757,0.628699541091919,N/A,success,
GAA_Algorithm_1,C108,C1,10,1532.1318412774322,5.055140733718872,N/A,success,
GAA_Algorithm_2,C108,C1,10,1103.201642272962,0.18568658828735352,N/A,success,
GAA_Algorithm_3,C108,C1,12,1601.3409906892434,0.6277391910552979,N/A,success,
GAA_Algorithm_1,C109,C1,10,1503.1208079563887,4.712422609329224,N/A,success,
GAA_Algorithm_2,C109,C1,10,1103.201642272962,0.18396544456481934,N/A,success,
GAA_Algorithm_3,C109,C1,12,1661.207164687704,0.662315845489502,N/A,success,
GAA_Algorithm_1,C201,C2,10,1822.6793187131548,5.122257947921753,N/A,success,
GAA_Algorithm_2,C201,C2,10,1148.7828528547925,0.1860649585723877,N/A,success,
GAA_Algorithm_3,C201,C2,10,1188.300881677972,0.8216574192047119,N/A,success,
GAA_Algorithm_1,C202,C2,10,1657.4139272659925,4.988703727722168,N/A,success,
GAA_Algorithm_2,C202,C2,10,1148.7828528547925,0.1814432144165039,N/A,success,
GAA_Algorithm_3,C202,C2,9,1214.2633153449974,0.8867709636688232,N/A,success,
GAA_Algorithm_1,C203,C2,10,1762.3672706013708,5.030351638793945,N/A,success,
GAA_Algorithm_2,C203,C2,10,1148.7828528547925,0.18480443954467773,N/A,success,
GAA_Algorithm_3,C203,C2,10,1204.8999444501014,0.8009536266326904,N/A,success,
GAA_Algorithm_1,C204,C2,10,1661.8032275499606,5.191949844360352,N/A,success,
GAA_Algorithm_2,C204,C2,10,1148.7828528547925,0.19110465049743652,N/A,success,
GAA_Algorithm_3,C204,C2,10,1237.6907295741676,0.8616068363189697,N/A,success,
GAA_Algorithm_1,C205,C2,10,1744.5818793197834,5.44971489906311,N/A,success,
GAA_Algorithm_2,C205,C2,10,1148.7828528547925,0.19139957427978516,N/A,success,
GAA_Algorithm_3,C205,C2,10,1168.983190391995,0.8232922554016113,N/A,success,
GAA_Algorithm_1,C206,C2,10,1734.2277807587734,5.173151254653931,N/A,success,
GAA_Algorithm_2,C206,C2,10,1148.7828528547925,0.19325637817382812,N/A,success,
GAA_Algorithm_3,C206,C2,10,1134.3482633081046,0.843867301940918,N/A,success,
GAA_Algorithm_1,C207,C2,10,1494.8241540044728,5.001631736755371,N/A,success,
GAA_Algorithm_2,C207,C2,10,1148.7828528547925,0.1802513599395752,N/A,success,
GAA_Algorithm_3,C207,C2,10,1211.3585658443226,0.7984223365783691,N/A,success,
GAA_Algorithm_1,C208,C2,10,1589.4520273305875,4.511520862579346,N/A,success,
GAA_Algorithm_2,C208,C2,10,1148.7828528547925,0.18003010749816895,N/A,success,
GAA_Algorithm_3,C208,C2,10,1206.3340182622821,0.9070100784301758,N/A,success,
GAA_Algorithm_1,R101,R1,8,1428.0713231339091,3.4704508781433105,N/A,success,
GAA_Algorithm_2,R101,R1,8,1172.1800291715338,0.16894841194152832,N/A,success,
GAA_Algorithm_3,R101,R1,20,1918.9730412476035,0.45274972915649414,N/A,success,
GAA_Algorithm_1,R102,R1,8,1481.7413040109193,2.6490559577941895,N/A,success,
GAA_Algorithm_2,R102,R1,8,1172.1800291715338,0.1735219955444336,N/A,success,
GAA_Algorithm_3,R102,R1,19,1896.3451530965842,0.5917112827301025,N/A,success,
GAA_Algorithm_1,R103,R1,8,1401.9104281950233,2.817425489425659,N/A,success,
GAA_Algorithm_2,R103,R1,8,1172.1800291715338,0.16919279098510742,N/A,success,
GAA_Algorithm_3,R103,R1,15,1583.53454367954,0.6554059982299805,N/A,success,
GAA_Algorithm_1,R104,R1,8,1262.523276835775,3.5110795497894287,N/A,success,
GAA_Algorithm_2,R104,R1,8,1172.1800291715338,0.1729419231414795,N/A,success,
GAA_Algorithm_3,R104,R1,11,1239.4339893445847,0.7494907379150391,N/A,success,
GAA_Algorithm_1,R105,R1,8,1398.0246961159207,2.927638053894043,N/A,success,
GAA_Algorithm_2,R105,R1,8,1172.1800291715338,0.16829228401184082,N/A,success,
GAA_Algorithm_3,R105,R1,16,1606.2052147348402,0.5471744537353516,N/A,success,
GAA_Algorithm_1,R106,R1,8,1430.2290438474902,3.3566598892211914,N/A,success,
GAA_Algorithm_2,R106,R1,8,1172.1800291715338,0.16682219505310059,N/A,success,
GAA_Algorithm_3,R106,R1,16,1658.1193202808224,0.6144247055053711,N/A,success,
GAA_Algorithm_1,R107,R1,8,1317.5601481425956,3.5283358097076416,N/A,success,
GAA_Algorithm_2,R107,R1,8,1172.1800291715338,0.16799187660217285,N/A,success,
GAA_Algorithm_3,R107,R1,14,1472.1475144689014,0.6794767379760742,N/A,success,
GAA_Algorithm_1,R108,R1,8,1408.6035541567367,3.238706350326538,N/A,success,
GAA_Algorithm_2,R108,R1,8,1172.1800291715338,0.17368245124816895,N/A,success,
GAA_Algorithm_3,R108,R1,11,1286.6958070262056,0.7567245960235596,N/A,success,
GAA_Algorithm_1,R109,R1,8,1282.9823440508333,3.614009380340576,N/A,success,
GAA_Algorithm_2,R109,R1,8,1172.1800291715338,0.1708359718322754,N/A,success,
GAA_Algorithm_3,R109,R1,14,1465.5156044052171,0.6282122135162354,N/A,success,
GAA_Algorithm_1,R110,R1,8,1271.3301210536724,3.716489315032959,N/A,success,
GAA_Algorithm_2,R110,R1,8,1172.1800291715338,0.16710352897644043,N/A,success,
GAA_Algorithm_3,R110,R1,12,1367.8203693554192,0.6644895076751709,N/A,success,
