algorithm,instance_id,family,k_final,d_final,time_sec,hit,status,error
GAA_Algorithm_2,R111,R1,8,1172.1800291715338,0.16902565956115723,N/A,success,
GAA_Algorithm_3,R111,R1,13,1328.948291065708,0.662494421005249,N/A,success,
GAA_Algorithm_1,R112,R1,8,1351.6204441270556,3.1225290298461914,N/A,success,
GAA_Algorithm_2,R112,R1,8,1172.1800291715338,0.15961956977844238,N/A,success,
GAA_Algorithm_3,R112,R1,11,1228.2957939133044,0.629054069519043,N/A,success,
GAA_Algorithm_1,R201,R2,8,1295.869380467507,2.857604742050171,N/A,success,
GAA_Algorithm_2,R201,R2,8,1172.1800291715338,0.15722250938415527,N/A,success,
GAA_Algorithm_3,R201,R2,8,1160.1387854138598,0.9770898818969727,N/A,success,
GAA_Algorithm_1,R202,R2,8,1344.298140158541,2.512647867202759,N/A,success,
GAA_Algorithm_2,R202,R2,8,1172.1800291715338,0.1927204132080078,N/A,success,
GAA_Algorithm_3,R202,R2,8,1131.944963010297,0.9975383281707764,N/A,success,
GAA_Algorithm_1,R203,R2,8,1339.9927887937176,3.4037184715270996,N/A,success,
GAA_Algorithm_2,R203,R2,8,1172.1800291715338,0.15758538246154785,N/A,success,
GAA_Algorithm_3,R203,R2,8,1050.878396224219,0.9695782661437988,N/A,success,
GAA_Algorithm_1,R204,R2,8,1275.9094077227346,3.4824109077453613,N/A,success,
GAA_Algorithm_2,R204,R2,8,1172.1800291715338,0.15594959259033203,N/A,success,
GAA_Algorithm_3,R204,R2,7,1018.2067041012627,1.0235600471496582,N/A,success,
GAA_Algorithm_1,R205,R2,8,1313.2181876840573,2.1882498264312744,N/A,success,
GAA_Algorithm_2,R205,R2,8,1172.1800291715338,0.16449737548828125,N/A,success,
GAA_Algorithm_3,R205,R2,7,1067.094114519817,0.991572380065918,N/A,success,
GAA_Algorithm_1,R206,R2,8,1483.1889345283125,2.912415027618408,N/A,success,
GAA_Algorithm_2,R206,R2,8,1172.1800291715338,0.156707763671875,N/A,success,
GAA_Algorithm_3,R206,R2,8,1055.815025532367,1.0125961303710938,N/A,success,
GAA_Algorithm_1,R207,R2,8,1335.042697486502,2.5313994884490967,N/A,success,
GAA_Algorithm_2,R207,R2,8,1172.1800291715338,0.16039562225341797,N/A,success,
GAA_Algorithm_3,R207,R2,7,1021.5587445410616,0.9961028099060059,N/A,success,
GAA_Algorithm_1,R208,R2,8,1292.9383851140806,3.656351327896118,N/A,success,
GAA_Algorithm_2,R208,R2,8,1172.1800291715338,0.15767836570739746,N/A,success,
GAA_Algorithm_3,R208,R2,7,1003.7083533666079,1.0138859748840332,N/A,success,
GAA_Algorithm_1,R209,R2,8,1424.6918177624443,2.3005383014678955,N/A,success,
GAA_Algorithm_2,R209,R2,8,1172.1800291715338,0.1578361988067627,N/A,success,
GAA_Algorithm_3,R209,R2,7,1064.808617040968,0.9939227104187012,N/A,success,
GAA_Algorithm_1,R210,R2,8,1212.658853163821,3.1215693950653076,N/A,success,
GAA_Algorithm_2,R210,R2,8,1172.1800291715338,0.1622319221496582,N/A,success,
GAA_Algorithm_3,R210,R2,7,979.435523232594,1.02016019821167,N/A,success,
GAA_Algorithm_1,R211,R2,8,1500.3058112340673,2.6656835079193115,N/A,success,
GAA_Algorithm_2,R211,R2,8,1172.1800291715338,0.15483689308166504,N/A,success,
GAA_Algorithm_3,R211,R2,7,979.435523232594,1.0021612644195557,N/A,success,
GAA_Algorithm_1,RC101,RC1,9,1669.4401191442964,2.8777971267700195,N/A,success,
GAA_Algorithm_2,RC101,RC1,9,1257.722710887136,0.17962884902954102,N/A,success,
GAA_Algorithm_3,RC101,RC1,18,2181.377446212613,0.4199392795562744,N/A,success,
GAA_Algorithm_1,RC102,RC1,9,1793.8060291938907,2.679678440093994,N/A,success,
GAA_Algorithm_2,RC102,RC1,9,1257.722710887136,0.17666888236999512,N/A,success,
GAA_Algorithm_3,RC102,RC1,15,2046.3838854559087,0.5238819122314453,N/A,success,
GAA_Algorithm_1,RC103,RC1,9,1825.311292365767,2.9745283126831055,N/A,success,
GAA_Algorithm_2,RC103,RC1,9,1257.722710887136,0.18360114097595215,N/A,success,
GAA_Algorithm_3,RC103,RC1,14,1769.3817458761093,0.5598537921905518,N/A,success,
GAA_Algorithm_1,RC104,RC1,9,1773.3609903628462,2.641467809677124,N/A,success,
GAA_Algorithm_2,RC104,RC1,9,1257.722710887136,0.17938566207885742,N/A,success,
GAA_Algorithm_3,RC104,RC1,12,1546.3592545179545,0.5977132320404053,N/A,success,
GAA_Algorithm_1,RC105,RC1,9,1637.0159413417266,3.8924946784973145,N/A,success,
GAA_Algorithm_2,RC105,RC1,9,1257.722710887136,0.17796826362609863,N/A,success,
GAA_Algorithm_3,RC105,RC1,16,2050.8299508320947,0.48313474655151367,N/A,success,
GAA_Algorithm_1,RC106,RC1,9,1891.4166641513111,2.905710220336914,N/A,success,
GAA_Algorithm_2,RC106,RC1,9,1257.722710887136,0.17822957038879395,N/A,success,
GAA_Algorithm_3,RC106,RC1,14,1848.5776687342127,0.492800235748291,N/A,success,
GAA_Algorithm_1,RC107,RC1,9,1732.1605853420656,3.4631645679473877,N/A,success,
GAA_Algorithm_2,RC107,RC1,9,1257.722710887136,0.17748212814331055,N/A,success,
GAA_Algorithm_3,RC107,RC1,13,1659.1882662615408,0.5494213104248047,N/A,success,
GAA_Algorithm_1,RC108,RC1,9,1893.6861412152348,2.8790760040283203,N/A,success,
GAA_Algorithm_2,RC108,RC1,9,1257.722710887136,0.18149423599243164,N/A,success,
GAA_Algorithm_3,RC108,RC1,12,1508.1579337906585,0.5936501026153564,N/A,success,
GAA_Algorithm_1,RC201,RC2,9,1589.86222783239,4.268038749694824,N/A,success,
GAA_Algorithm_2,RC201,RC2,9,1257.722710887136,0.1855471134185791,N/A,success,
GAA_Algorithm_3,RC201,RC2,9,1313.8259011375305,0.7608866691589355,N/A,success,
GAA_Algorithm_1,RC202,RC2,9,1653.7992471644188,2.7969696521759033,N/A,success,
GAA_Algorithm_2,RC202,RC2,9,1257.722710887136,0.1788783073425293,N/A,success,
GAA_Algorithm_3,RC202,RC2,9,1222.0937425025968,0.7657427787780762,N/A,success,
GAA_Algorithm_1,RC203,RC2,9,1884.8644078962552,3.5259599685668945,N/A,success,
GAA_Algorithm_2,RC203,RC2,9,1257.722710887136,0.18198132514953613,N/A,success,
GAA_Algorithm_3,RC203,RC2,9,1237.7967010886364,0.7704839706420898,N/A,success,
GAA_Algorithm_1,RC204,RC2,9,1758.7051738971113,3.9076569080352783,N/A,success,
GAA_Algorithm_2,RC204,RC2,9,1257.722710887136,0.17940139770507812,N/A,success,
GAA_Algorithm_3,RC204,RC2,9,1185.0244778686035,0.752640962600708,N/A,success,
GAA_Algorithm_1,RC205,RC2,9,1844.2210317281472,3.0745933055877686,N/A,success,
GAA_Algorithm_2,RC205,RC2,9,1257.722710887136,0.18215584754943848,N/A,success,
GAA_Algorithm_3,RC205,RC2,9,1150.6244457427424,0.7983102798461914,N/A,success,
GAA_Algorithm_1,RC206,RC2,9,1829.385014888885,3.177734375,N/A,success,
GAA_Algorithm_2,RC206,RC2,9,1257.722710887136,0.18070149421691895,N/A,success,
GAA_Algorithm_3,RC206,RC2,9,1227.5404605229849,0.777768611907959,N/A,success,
GAA_Algorithm_1,RC207,RC2,9,1721.959400134688,3.4232897758483887,N/A,success,
GAA_Algorithm_2,RC207,RC2,9,1257.722710887136,0.17830514907836914,N/A,success,
GAA_Algorithm_3,RC207,RC2,9,1168.4167591891955,0.7519702911376953,N/A,success,
GAA_Algorithm_1,RC208,RC2,9,1485.5762951137156,5.474206447601318,N/A,success,
GAA_Algorithm_2,RC208,RC2,9,1257.722710887136,0.17710614204406738,N/A,success,
GAA_Algorithm_3,RC208,RC2,9,1124.5242007824409,0.7766132354736328,N/A,success,
