algorithm,instance_id,family,k_final,d_final,time_sec,hit,status,error
GAA_Algorithm_1,R101,R1,8,1502.195928477025,3.2326037883758545,N/A,success,
GAA_Algorithm_2,R101,R1,8,1172.1800291715338,0.17715954780578613,N/A,success,
GAA_Algorithm_3,R101,R1,20,1918.9730412476035,0.4840879440307617,N/A,success,
GAA_Algorithm_1,R102,R1,8,1322.5517629919175,3.3440959453582764,N/A,success,
GAA_Algorithm_2,R102,R1,8,1172.1800291715338,0.17101669311523438,N/A,success,
GAA_Algorithm_3,R102,R1,19,1896.3451530965842,0.6090998649597168,N/A,success,
GAA_Algorithm_1,R103,R1,8,1274.513462902278,4.315372943878174,N/A,success,
GAA_Algorithm_2,R103,R1,8,1172.1800291715338,0.17380785942077637,N/A,success,
GAA_Algorithm_3,R103,R1,15,1583.53454367954,0.6749427318572998,N/A,success,
GAA_Algorithm_1,R104,R1,8,1436.3647446545858,3.611454725265503,N/A,success,
GAA_Algorithm_2,R104,R1,8,1172.1800291715338,0.17330121994018555,N/A,success,
GAA_Algorithm_3,R104,R1,11,1239.4339893445847,0.7798638343811035,N/A,success,
GAA_Algorithm_1,R105,R1,8,1507.6608267705956,3.4915242195129395,N/A,success,
GAA_Algorithm_2,R105,R1,8,1172.1800291715338,0.1732943058013916,N/A,success,
GAA_Algorithm_3,R105,R1,16,1606.2052147348402,0.5823922157287598,N/A,success,
GAA_Algorithm_1,R106,R1,8,1427.2451188248494,3.3830273151397705,N/A,success,
GAA_Algorithm_2,R106,R1,8,1172.1800291715338,0.17529559135437012,N/A,success,
GAA_Algorithm_3,R106,R1,16,1658.1193202808224,0.6418299674987793,N/A,success,
GAA_Algorithm_1,R107,R1,8,1371.344643352995,2.4769725799560547,N/A,success,
GAA_Algorithm_2,R107,R1,8,1172.1800291715338,0.16958069801330566,N/A,success,
GAA_Algorithm_3,R107,R1,14,1472.1475144689014,0.700089693069458,N/A,success,
GAA_Algorithm_1,R108,R1,8,1398.536370392606,2.7776131629943848,N/A,success,
GAA_Algorithm_2,R108,R1,8,1172.1800291715338,0.17145299911499023,N/A,success,
GAA_Algorithm_3,R108,R1,11,1286.6958070262056,0.792015790939331,N/A,success,
GAA_Algorithm_1,R109,R1,8,1321.8460266452073,3.3658366203308105,N/A,success,
GAA_Algorithm_2,R109,R1,8,1172.1800291715338,0.16993927955627441,N/A,success,
GAA_Algorithm_3,R109,R1,14,1465.5156044052171,0.6432173252105713,N/A,success,
GAA_Algorithm_1,R110,R1,8,1412.3933888830386,2.880650520324707,N/A,success,
GAA_Algorithm_2,R110,R1,8,1172.1800291715338,0.17533135414123535,N/A,success,
GAA_Algorithm_3,R110,R1,12,1367.8203693554192,0.6918165683746338,N/A,success,
GAA_Algorithm_1,R111,R1,8,1322.5107066669314,3.070645809173584,N/A,success,
GAA_Algorithm_2,R111,R1,8,1172.1800291715338,0.17190265655517578,N/A,success,
GAA_Algorithm_3,R111,R1,13,1328.948291065708,0.7059581279754639,N/A,success,
GAA_Algorithm_1,R112,R1,8,1400.8985781045903,3.7289371490478516,N/A,success,
GAA_Algorithm_2,R112,R1,8,1172.1800291715338,0.17274045944213867,N/A,success,
GAA_Algorithm_3,R112,R1,11,1228.2957939133044,0.7450780868530273,N/A,success,
