algorithm,instance_id,family,k_final,d_final,time_sec,hit,status,error
GAA_Algorithm_1,R101,R1,8,1502.195928477025,3.3399670124053955,N/A,success,
GAA_Algorithm_2,R101,R1,8,1172.1800291715338,0.1743607521057129,N/A,success,
GAA_Algorithm_3,R101,R1,20,1918.9730412476035,0.4823431968688965,N/A,success,
GAA_Algorithm_1,R102,R1,8,1322.5517629919175,3.3327391147613525,N/A,success,
GAA_Algorithm_2,R102,R1,8,1172.1800291715338,0.2338395118713379,N/A,success,
GAA_Algorithm_3,R102,R1,19,1896.3451530965842,0.6547825336456299,N/A,success,
GAA_Algorithm_1,R103,R1,8,1274.513462902278,4.394947290420532,N/A,success,
GAA_Algorithm_2,R103,R1,8,1172.1800291715338,0.1740412712097168,N/A,success,
GAA_Algorithm_3,R103,R1,15,1583.53454367954,0.6993939876556396,N/A,success,
GAA_Algorithm_1,R104,R1,8,1436.3647446545858,3.866333246231079,N/A,success,
GAA_Algorithm_2,R104,R1,8,1172.1800291715338,0.1781320571899414,N/A,success,
GAA_Algorithm_3,R104,R1,11,1239.4339893445847,0.8017740249633789,N/A,success,
GAA_Algorithm_1,R105,R1,8,1507.6608267705956,3.610288381576538,N/A,success,
GAA_Algorithm_2,R105,R1,8,1172.1800291715338,0.1762988567352295,N/A,success,
GAA_Algorithm_3,R105,R1,16,1606.2052147348402,0.6110045909881592,N/A,success,
GAA_Algorithm_1,R106,R1,8,1427.2451188248494,3.5038185119628906,N/A,success,
GAA_Algorithm_2,R106,R1,8,1172.1800291715338,0.18011164665222168,N/A,success,
GAA_Algorithm_3,R106,R1,16,1658.1193202808224,0.6482946872711182,N/A,success,
GAA_Algorithm_1,R107,R1,8,1371.344643352995,2.8741514682769775,N/A,success,
GAA_Algorithm_2,R107,R1,8,1172.1800291715338,0.18362045288085938,N/A,success,
GAA_Algorithm_3,R107,R1,14,1472.1475144689014,0.7150981426239014,N/A,success,
GAA_Algorithm_1,R108,R1,8,1398.536370392606,2.8855817317962646,N/A,success,
GAA_Algorithm_2,R108,R1,8,1172.1800291715338,0.176222562789917,N/A,success,
GAA_Algorithm_3,R108,R1,11,1286.6958070262056,0.8034014701843262,N/A,success,
GAA_Algorithm_1,R109,R1,8,1321.8460266452073,4.008049488067627,N/A,success,
GAA_Algorithm_2,R109,R1,8,1172.1800291715338,0.25946521759033203,N/A,success,
GAA_Algorithm_3,R109,R1,14,1465.5156044052171,0.94205641746521,N/A,success,
GAA_Algorithm_1,R110,R1,8,1412.3933888830386,3.8433711528778076,N/A,success,
GAA_Algorithm_2,R110,R1,8,1172.1800291715338,0.22450590133666992,N/A,success,
GAA_Algorithm_3,R110,R1,12,1367.8203693554192,0.9305753707885742,N/A,success,
GAA_Algorithm_1,R111,R1,8,1322.5107066669314,4.341087818145752,N/A,success,
GAA_Algorithm_2,R111,R1,8,1172.1800291715338,0.2497260570526123,N/A,success,
GAA_Algorithm_3,R111,R1,13,1328.948291065708,0.9471592903137207,N/A,success,
GAA_Algorithm_1,R112,R1,8,1400.8985781045903,5.14898681640625,N/A,success,
GAA_Algorithm_2,R112,R1,8,1172.1800291715338,0.23933768272399902,N/A,success,
GAA_Algorithm_3,R112,R1,11,1228.2957939133044,0.9628965854644775,N/A,success,
