algorithm,d_bks,d_final,delta_K,family,feasible,gap_distance,gap_percent,hit,instance_id,k_bks,k_final,reached_K_BKS,status,time_sec
GAA_Algorithm_1,994.42722,1313.2181876840573,5,R2,False,,,False,R205,3,8,False,success,2.114570140838623
GAA_Algorithm_2,994.42722,1172.1800291715338,5,R2,False,,,False,R205,3,8,False,success,0.15415573120117188
GAA_Algorithm_3,994.42722,1067.094114519817,4,R2,False,,,False,R205,3,7,False,success,0.990187406539917
GAA_Algorithm_1,906.14164,1483.1889345283125,5,R2,False,,,False,R206,3,8,False,success,2.906564235687256
GAA_Algorithm_2,906.14164,1172.1800291715338,5,R2,False,,,False,R206,3,8,False,success,0.18245911598205566
GAA_Algorithm_3,906.14164,1055.815025532367,5,R2,False,,,False,R206,3,8,False,success,1.0106325149536133
GAA_Algorithm_1,890.60784,1335.042697486502,6,R2,False,,,False,R207,2,8,False,success,2.4872446060180664
GAA_Algorithm_2,890.60784,1172.1800291715338,6,R2,False,,,False,R207,2,8,False,success,0.15889382362365723
GAA_Algorithm_3,890.60784,1021.5587445410616,5,R2,False,,,False,R207,2,7,False,success,1.0092554092407227
GAA_Algorithm_1,726.82234,1292.9383851140806,6,R2,False,,,False,R208,2,8,False,success,3.6753010749816895
GAA_Algorithm_2,726.82234,1172.1800291715338,6,R2,False,,,False,R208,2,8,False,success,0.15710234642028809
GAA_Algorithm_3,726.82234,1003.7083533666079,5,R2,False,,,False,R208,2,7,False,success,1.023632526397705
GAA_Algorithm_1,909.16288,1424.6918177624443,5,R2,False,,,False,R209,3,8,False,success,2.334226131439209
GAA_Algorithm_2,909.16288,1172.1800291715338,5,R2,False,,,False,R209,3,8,False,success,0.1570603847503662
GAA_Algorithm_3,909.16288,1064.808617040968,4,R2,False,,,False,R209,3,7,False,success,1.0388052463531494
GAA_Algorithm_1,939.37224,1212.658853163821,5,R2,False,,,False,R210,3,8,False,success,3.16850209236145
GAA_Algorithm_2,939.37224,1172.1800291715338,5,R2,False,,,False,R210,3,8,False,success,0.15447783470153809
GAA_Algorithm_3,939.37224,979.435523232594,4,R2,False,,,False,R210,3,7,False,success,1.049079179763794
GAA_Algorithm_1,885.71093,1500.3058112340673,6,R2,False,,,False,R211,2,8,False,success,2.6092777252197266
GAA_Algorithm_2,885.71093,1172.1800291715338,6,R2,False,,,False,R211,2,8,False,success,0.15510082244873047
GAA_Algorithm_3,885.71093,979.435523232594,5,R2,False,,,False,R211,2,7,False,success,1.0087461471557617
GAA_Algorithm_1,1696.94871,1669.4401191442964,-5,RC1,False,,,False,RC101,14,9,False,success,2.8649463653564453
GAA_Algorithm_2,1696.94871,1257.722710887136,-5,RC1,False,,,False,RC101,14,9,False,success,0.17406773567199707
GAA_Algorithm_3,1696.94871,2181.377446212613,4,RC1,False,,,False,RC101,14,18,False,success,0.42162513732910156
GAA_Algorithm_1,1554.74684,1793.8060291938907,-3,RC1,False,,,False,RC102,12,9,False,success,2.6624417304992676
GAA_Algorithm_2,1554.74684,1257.722710887136,-3,RC1,False,,,False,RC102,12,9,False,success,0.17795062065124512
GAA_Algorithm_3,1554.74684,2046.3838854559087,3,RC1,False,,,False,RC102,12,15,False,success,0.531416654586792
GAA_Algorithm_1,1261.67143,1825.311292365767,-2,RC1,False,,,False,RC103,11,9,False,success,2.955500602722168
GAA_Algorithm_2,1261.67143,1257.722710887136,-2,RC1,False,,,False,RC103,11,9,False,success,0.179032564163208
GAA_Algorithm_3,1261.67143,1769.3817458761093,3,RC1,False,,,False,RC103,11,14,False,success,0.5715477466583252
GAA_Algorithm_1,1135.47902,1773.3609903628462,-1,RC1,False,,,False,RC104,10,9,False,success,2.6240899562835693
GAA_Algorithm_2,1135.47902,1257.722710887136,-1,RC1,False,,,False,RC104,10,9,False,success,0.1749131679534912
GAA_Algorithm_3,1135.47902,1546.3592545179545,2,RC1,False,,,False,RC104,10,12,False,success,0.6025681495666504
GAA_Algorithm_1,1629.43589,1637.0159413417266,-4,RC1,False,,,False,RC105,13,9,False,success,3.85040283203125
GAA_Algorithm_2,1629.43589,1257.722710887136,-4,RC1,False,,,False,RC105,13,9,False,success,0.18443870544433594
GAA_Algorithm_3,1629.43589,2050.8299508320947,3,RC1,False,,,False,RC105,13,16,False,success,0.48054933547973633
GAA_Algorithm_1,1424.73327,1891.4166641513111,-2,RC1,False,,,False,RC106,11,9,False,success,2.8776304721832275
GAA_Algorithm_2,1424.73327,1257.722710887136,-2,RC1,False,,,False,RC106,11,9,False,success,0.1779026985168457
GAA_Algorithm_3,1424.73327,1848.5776687342127,3,RC1,False,,,False,RC106,11,14,False,success,0.4886746406555176
GAA_Algorithm_1,1230.47709,1732.1605853420656,-2,RC1,False,,,False,RC107,11,9,False,success,3.3969385623931885
GAA_Algorithm_2,1230.47709,1257.722710887136,-2,RC1,False,,,False,RC107,11,9,False,success,0.1816556453704834
GAA_Algorithm_3,1230.47709,1659.1882662615408,2,RC1,False,,,False,RC107,11,13,False,success,0.5517075061798096
GAA_Algorithm_1,1139.82108,1893.6861412152348,-1,RC1,False,,,False,RC108,10,9,False,success,2.903815269470215
GAA_Algorithm_2,1139.82108,1257.722710887136,-1,RC1,False,,,False,RC108,10,9,False,success,0.17692899703979492
GAA_Algorithm_3,1139.82108,1508.1579337906585,2,RC1,False,,,False,RC108,10,12,False,success,0.5964298248291016
GAA_Algorithm_1,1406.93961,1589.86222783239,5,RC2,False,,,False,RC201,4,9,False,success,4.287526607513428
GAA_Algorithm_2,1406.93961,1257.722710887136,5,RC2,False,,,False,RC201,4,9,False,success,0.17668914794921875
GAA_Algorithm_3,1406.93961,1313.8259011375305,5,RC2,False,,,False,RC201,4,9,False,success,0.7603640556335449
GAA_Algorithm_1,1365.64462,1653.7992471644188,6,RC2,False,,,False,RC202,3,9,False,success,2.8182196617126465
GAA_Algorithm_2,1365.64462,1257.722710887136,6,RC2,False,,,False,RC202,3,9,False,success,0.18449807167053223
GAA_Algorithm_3,1365.64462,1222.0937425025968,6,RC2,False,,,False,RC202,3,9,False,success,0.8623578548431396
GAA_Algorithm_1,1049.62383,1884.8644078962552,6,RC2,False,,,False,RC203,3,9,False,success,3.4797372817993164
GAA_Algorithm_2,1049.62383,1257.722710887136,6,RC2,False,,,False,RC203,3,9,False,success,0.1796708106994629
GAA_Algorithm_3,1049.62383,1237.7967010886364,6,RC2,False,,,False,RC203,3,9,False,success,0.7770957946777344
GAA_Algorithm_1,798.46323,1758.7051738971113,6,RC2,False,,,False,RC204,3,9,False,success,3.9140377044677734
GAA_Algorithm_2,798.46323,1257.722710887136,6,RC2,False,,,False,RC204,3,9,False,success,0.1898510456085205
GAA_Algorithm_3,798.46323,1185.0244778686035,6,RC2,False,,,False,RC204,3,9,False,success,0.7664225101470947
GAA_Algorithm_1,1297.64736,1844.2210317281472,5,RC2,False,,,False,RC205,4,9,False,success,3.0183603763580322
GAA_Algorithm_2,1297.64736,1257.722710887136,5,RC2,False,,,False,RC205,4,9,False,success,0.20208048820495605
GAA_Algorithm_3,1297.64736,1150.6244457427424,5,RC2,False,,,False,RC205,4,9,False,success,0.8054773807525635
GAA_Algorithm_1,1146.31689,1829.385014888885,6,RC2,False,,,False,RC206,3,9,False,success,3.183692216873169
GAA_Algorithm_2,1146.31689,1257.722710887136,6,RC2,False,,,False,RC206,3,9,False,success,0.17875051498413086
GAA_Algorithm_3,1146.31689,1227.5404605229849,6,RC2,False,,,False,RC206,3,9,False,success,0.7939679622650146
GAA_Algorithm_1,1061.1442,1721.959400134688,6,RC2,False,,,False,RC207,3,9,False,success,3.4752869606018066
GAA_Algorithm_2,1061.1442,1257.722710887136,6,RC2,False,,,False,RC207,3,9,False,success,0.17871594429016113
GAA_Algorithm_3,1061.1442,1168.4167591891955,6,RC2,False,,,False,RC207,3,9,False,success,0.7664504051208496
GAA_Algorithm_1,828.1411,1485.5762951137156,6,RC2,False,,,False,RC208,3,9,False,success,5.56234335899353
GAA_Algorithm_2,828.1411,1257.722710887136,6,RC2,False,,,False,RC208,3,9,False,success,0.1788771152496338
GAA_Algorithm_3,828.1411,1124.5242007824409,6,RC2,False,,,False,RC208,3,9,False,success,0.7674248218536377
