algorithm,instance_id,family,k_final,d_final,time_sec,hit,status,error
GAA_Algorithm_1,R101,R1,8,1502.195928477025,3.3669817447662354,N/A,success,
GAA_Algorithm_2,R101,R1,8,1172.1800291715338,0.1779003143310547,N/A,success,
GAA_Algorithm_3,R101,R1,20,1918.9730412476035,0.4929230213165283,N/A,success,
GAA_Algorithm_1,R102,R1,8,1322.5517629919175,3.4862210750579834,N/A,success,
GAA_Algorithm_2,R102,R1,8,1172.1800291715338,0.17539668083190918,N/A,success,
GAA_Algorithm_3,R102,R1,19,1896.3451530965842,0.6235566139221191,N/A,success,
GAA_Algorithm_1,R103,R1,8,1274.513462902278,4.4803626537323,N/A,success,
GAA_Algorithm_2,R103,R1,8,1172.1800291715338,0.17726612091064453,N/A,success,
GAA_Algorithm_3,R103,R1,15,1583.53454367954,0.7263565063476562,N/A,success,
GAA_Algorithm_1,R104,R1,8,1436.3647446545858,3.800414800643921,N/A,success,
GAA_Algorithm_2,R104,R1,8,1172.1800291715338,0.18308711051940918,N/A,success,
GAA_Algorithm_3,R104,R1,11,1239.4339893445847,0.8064906597137451,N/A,success,
GAA_Algorithm_1,R105,R1,8,1507.6608267705956,3.697307825088501,N/A,success,
GAA_Algorithm_2,R105,R1,8,1172.1800291715338,0.18007254600524902,N/A,success,
GAA_Algorithm_3,R105,R1,16,1606.2052147348402,0.5937681198120117,N/A,success,
GAA_Algorithm_1,R106,R1,8,1427.2451188248494,3.536834239959717,N/A,success,
GAA_Algorithm_2,R106,R1,8,1172.1800291715338,0.18490815162658691,N/A,success,
GAA_Algorithm_3,R106,R1,16,1658.1193202808224,0.6771585941314697,N/A,success,
GAA_Algorithm_1,R107,R1,8,1371.344643352995,3.7527379989624023,N/A,success,
GAA_Algorithm_2,R107,R1,8,1172.1800291715338,0.21835565567016602,N/A,success,
GAA_Algorithm_3,R107,R1,14,1472.1475144689014,1.2785327434539795,N/A,success,
GAA_Algorithm_1,R108,R1,8,1398.536370392606,4.214327573776245,N/A,success,
GAA_Algorithm_2,R108,R1,8,1172.1800291715338,0.23577475547790527,N/A,success,
GAA_Algorithm_3,R108,R1,11,1286.6958070262056,1.2485556602478027,N/A,success,
GAA_Algorithm_1,R109,R1,8,1321.8460266452073,5.209662675857544,N/A,success,
GAA_Algorithm_2,R109,R1,8,1172.1800291715338,0.31885862350463867,N/A,success,
GAA_Algorithm_3,R109,R1,14,1465.5156044052171,0.998631477355957,N/A,success,
GAA_Algorithm_1,R110,R1,8,1412.3933888830386,4.194131374359131,N/A,success,
GAA_Algorithm_2,R110,R1,8,1172.1800291715338,0.3189253807067871,N/A,success,
GAA_Algorithm_3,R110,R1,12,1367.8203693554192,1.024620532989502,N/A,success,
GAA_Algorithm_1,R111,R1,8,1322.5107066669314,4.486233472824097,N/A,success,
GAA_Algorithm_2,R111,R1,8,1172.1800291715338,0.21456527709960938,N/A,success,
GAA_Algorithm_3,R111,R1,13,1328.948291065708,1.0470623970031738,N/A,success,
GAA_Algorithm_1,R112,R1,8,1400.8985781045903,5.003669500350952,N/A,success,
GAA_Algorithm_2,R112,R1,8,1172.1800291715338,0.17695331573486328,N/A,success,
GAA_Algorithm_3,R112,R1,11,1228.2957939133044,0.7715327739715576,N/A,success,
