algorithm,instance_id,family,k_final,d_final,time_sec,hit,status,error
GAA_Algorithm_1,R101,R1,8,1502.195928477025,3.4322497844696045,N/A,success,
GAA_Algorithm_2,R101,R1,8,1172.1800291715338,0.18315482139587402,N/A,success,
GAA_Algorithm_3,R101,R1,20,1918.9730412476035,0.5256471633911133,N/A,success,
GAA_Algorithm_1,R102,R1,8,1322.5517629919175,3.3768680095672607,N/A,success,
GAA_Algorithm_2,R102,R1,8,1172.1800291715338,0.17252659797668457,N/A,success,
GAA_Algorithm_3,R102,R1,19,1896.3451530965842,0.6316521167755127,N/A,success,
GAA_Algorithm_1,R103,R1,8,1274.513462902278,4.503616571426392,N/A,success,
GAA_Algorithm_2,R103,R1,8,1172.1800291715338,0.17609429359436035,N/A,success,
GAA_Algorithm_3,R103,R1,15,1583.53454367954,0.6976475715637207,N/A,success,
GAA_Algorithm_1,R104,R1,8,1436.3647446545858,3.7301368713378906,N/A,success,
GAA_Algorithm_2,R104,R1,8,1172.1800291715338,0.17539191246032715,N/A,success,
GAA_Algorithm_3,R104,R1,11,1239.4339893445847,0.7911641597747803,N/A,success,
GAA_Algorithm_1,R105,R1,8,1507.6608267705956,3.6980762481689453,N/A,success,
GAA_Algorithm_2,R105,R1,8,1172.1800291715338,0.18062400817871094,N/A,success,
GAA_Algorithm_3,R105,R1,16,1606.2052147348402,0.579437255859375,N/A,success,
GAA_Algorithm_1,R106,R1,8,1427.2451188248494,3.4307587146759033,N/A,success,
GAA_Algorithm_2,R106,R1,8,1172.1800291715338,0.17303133010864258,N/A,success,
GAA_Algorithm_3,R106,R1,16,1658.1193202808224,0.6409852504730225,N/A,success,
GAA_Algorithm_1,R107,R1,8,1371.344643352995,2.4857771396636963,N/A,success,
GAA_Algorithm_2,R107,R1,8,1172.1800291715338,0.17156338691711426,N/A,success,
GAA_Algorithm_3,R107,R1,14,1472.1475144689014,0.7134921550750732,N/A,success,
GAA_Algorithm_1,R108,R1,8,1398.536370392606,2.771341562271118,N/A,success,
GAA_Algorithm_2,R108,R1,8,1172.1800291715338,0.17203164100646973,N/A,success,
GAA_Algorithm_3,R108,R1,11,1286.6958070262056,0.7912154197692871,N/A,success,
GAA_Algorithm_1,R109,R1,8,1321.8460266452073,3.3973991870880127,N/A,success,
GAA_Algorithm_2,R109,R1,8,1172.1800291715338,0.17157196998596191,N/A,success,
GAA_Algorithm_3,R109,R1,14,1465.5156044052171,0.6357154846191406,N/A,success,
GAA_Algorithm_1,R110,R1,8,1412.3933888830386,2.987276792526245,N/A,success,
GAA_Algorithm_2,R110,R1,8,1172.1800291715338,0.17159676551818848,N/A,success,
GAA_Algorithm_3,R110,R1,12,1367.8203693554192,0.7073073387145996,N/A,success,
GAA_Algorithm_1,R111,R1,8,1322.5107066669314,3.1771063804626465,N/A,success,
GAA_Algorithm_2,R111,R1,8,1172.1800291715338,0.17642521858215332,N/A,success,
GAA_Algorithm_3,R111,R1,13,1328.948291065708,0.7637507915496826,N/A,success,
GAA_Algorithm_1,R112,R1,8,1400.8985781045903,3.8666491508483887,N/A,success,
GAA_Algorithm_2,R112,R1,8,1172.1800291715338,0.1721816062927246,N/A,success,
GAA_Algorithm_3,R112,R1,11,1228.2957939133044,0.7547287940979004,N/A,success,
