algorithm,instance_id,family,k_final,d_final,time_sec,hit,status,error
GAA_Algorithm_1,C101,C1,10,1521.9787092030783,6.004528760910034,N/A,success,
GAA_Algorithm_2,C101,C1,10,1103.201642272962,0.211961030960083,N/A,success,
GAA_Algorithm_3,C101,C1,15,1835.9157898955027,0.5810389518737793,N/A,success,
GAA_Algorithm_1,C102,C1,10,1461.36903737568,6.0789690017700195,N/A,success,
GAA_Algorithm_2,C102,C1,10,1103.201642272962,0.20203399658203125,N/A,success,
GAA_Algorithm_3,C102,C1,14,1868.2668662588653,0.6593034267425537,N/A,success,
GAA_Algorithm_1,C103,C1,10,1504.5004253520794,4.944343328475952,N/A,success,
GAA_Algorithm_2,C103,C1,10,1103.201642272962,0.19275379180908203,N/A,success,
GAA_Algorithm_3,C103,C1,11,1629.022996958937,0.7787566184997559,N/A,success,
GAA_Algorithm_1,C104,C1,10,1491.1846814345274,5.332270383834839,N/A,success,
GAA_Algorithm_2,C104,C1,10,1103.201642272962,0.18673968315124512,N/A,success,
GAA_Algorithm_3,C104,C1,12,1451.4964259038152,0.7648277282714844,N/A,success,
GAA_Algorithm_1,C105,C1,10,1466.7375143913632,5.27782678604126,N/A,success,
GAA_Algorithm_2,C105,C1,10,1103.201642272962,0.1876533031463623,N/A,success,
GAA_Algorithm_3,C105,C1,14,1813.3443697676894,0.5518646240234375,N/A,success,
GAA_Algorithm_1,C106,C1,10,1391.5077427239341,5.182363033294678,N/A,success,
GAA_Algorithm_2,C106,C1,10,1103.201642272962,0.19200682640075684,N/A,success,
GAA_Algorithm_3,C106,C1,14,1772.8187537725396,0.5655744075775146,N/A,success,
GAA_Algorithm_1,C107,C1,10,1494.3092728454424,5.303709030151367,N/A,success,
GAA_Algorithm_2,C107,C1,10,1103.201642272962,0.19132518768310547,N/A,success,
GAA_Algorithm_3,C107,C1,14,1825.734950165757,0.5456550121307373,N/A,success,
GAA_Algorithm_1,C108,C1,10,1532.1318412774322,5.045605659484863,N/A,success,
GAA_Algorithm_2,C108,C1,10,1103.201642272962,0.1886000633239746,N/A,success,
GAA_Algorithm_3,C108,C1,12,1601.3409906892434,0.6361050605773926,N/A,success,
GAA_Algorithm_1,C109,C1,10,1503.1208079563887,4.750077724456787,N/A,success,
GAA_Algorithm_2,C109,C1,10,1103.201642272962,0.1858968734741211,N/A,success,
GAA_Algorithm_3,C109,C1,12,1661.207164687704,0.6617565155029297,N/A,success,
GAA_Algorithm_1,C201,C2,10,1822.6793187131548,5.129044532775879,N/A,success,
GAA_Algorithm_2,C201,C2,10,1148.7828528547925,0.18651103973388672,N/A,success,
GAA_Algorithm_3,C201,C2,10,1188.300881677972,0.8157947063446045,N/A,success,
GAA_Algorithm_1,C202,C2,10,1657.4139272659925,4.944365739822388,N/A,success,
GAA_Algorithm_2,C202,C2,10,1148.7828528547925,0.1818370819091797,N/A,success,
GAA_Algorithm_3,C202,C2,9,1214.2633153449974,0.844419002532959,N/A,success,
GAA_Algorithm_1,C203,C2,10,1762.3672706013708,4.934357404708862,N/A,success,
GAA_Algorithm_2,C203,C2,10,1148.7828528547925,0.1816415786743164,N/A,success,
GAA_Algorithm_3,C203,C2,10,1204.8999444501014,0.7814266681671143,N/A,success,
GAA_Algorithm_1,C204,C2,10,1661.8032275499606,4.99727201461792,N/A,success,
GAA_Algorithm_2,C204,C2,10,1148.7828528547925,0.180908203125,N/A,success,
GAA_Algorithm_3,C204,C2,10,1237.6907295741676,0.8353719711303711,N/A,success,
GAA_Algorithm_1,C205,C2,10,1744.5818793197834,5.353393077850342,N/A,success,
GAA_Algorithm_2,C205,C2,10,1148.7828528547925,0.196821928024292,N/A,success,
GAA_Algorithm_3,C205,C2,10,1168.983190391995,0.8158290386199951,N/A,success,
GAA_Algorithm_1,C206,C2,10,1734.2277807587734,5.022748708724976,N/A,success,
GAA_Algorithm_2,C206,C2,10,1148.7828528547925,0.18277668952941895,N/A,success,
GAA_Algorithm_3,C206,C2,10,1134.3482633081046,0.8159370422363281,N/A,success,
GAA_Algorithm_1,C207,C2,10,1494.8241540044728,4.898383378982544,N/A,success,
GAA_Algorithm_2,C207,C2,10,1148.7828528547925,0.17780089378356934,N/A,success,
GAA_Algorithm_3,C207,C2,10,1211.3585658443226,0.8061652183532715,N/A,success,
GAA_Algorithm_1,C208,C2,10,1589.4520273305875,4.544335603713989,N/A,success,
GAA_Algorithm_2,C208,C2,10,1148.7828528547925,0.18875598907470703,N/A,success,
GAA_Algorithm_3,C208,C2,10,1206.3340182622821,0.8191816806793213,N/A,success,
GAA_Algorithm_1,R101,R1,8,1428.0713231339091,3.4863882064819336,N/A,success,
GAA_Algorithm_2,R101,R1,8,1172.1800291715338,0.16811466217041016,N/A,success,
