algorithm,d_bks,d_final,delta_K,family,feasible,gap_distance,gap_percent,hit,instance_id,k_bks,k_final,reached_K_BKS,status,time_sec
GAA_Algorithm_2,1424.73327,1257.722710887136,-2,RC1,False,,,False,RC106,11,9,False,success,0.1827855110168457
GAA_Algorithm_3,1424.73327,1848.5776687342127,3,RC1,False,,,False,RC106,11,14,False,success,0.4885976314544678
GAA_Algorithm_1,1230.47709,1732.1605853420656,-2,RC1,False,,,False,RC107,11,9,False,success,3.432560443878174
GAA_Algorithm_2,1230.47709,1257.722710887136,-2,RC1,False,,,False,RC107,11,9,False,success,0.1865828037261963
GAA_Algorithm_3,1230.47709,1659.1882662615408,2,RC1,False,,,False,RC107,11,13,False,success,0.546475887298584
GAA_Algorithm_1,1139.82108,1893.6861412152348,-1,RC1,False,,,False,RC108,10,9,False,success,2.8969480991363525
GAA_Algorithm_2,1139.82108,1257.722710887136,-1,RC1,False,,,False,RC108,10,9,False,success,0.1813828945159912
GAA_Algorithm_3,1139.82108,1508.1579337906585,2,RC1,False,,,False,RC108,10,12,False,success,0.5972609519958496
GAA_Algorithm_1,1406.93961,1589.86222783239,5,RC2,False,,,False,RC201,4,9,False,success,4.339752197265625
GAA_Algorithm_2,1406.93961,1257.722710887136,5,RC2,False,,,False,RC201,4,9,False,success,0.18013930320739746
GAA_Algorithm_3,1406.93961,1313.8259011375305,5,RC2,False,,,False,RC201,4,9,False,success,0.7606995105743408
GAA_Algorithm_1,1365.64462,1653.7992471644188,6,RC2,False,,,False,RC202,3,9,False,success,2.865297317504883
GAA_Algorithm_2,1365.64462,1257.722710887136,6,RC2,False,,,False,RC202,3,9,False,success,0.18057513236999512
GAA_Algorithm_3,1365.64462,1222.0937425025968,6,RC2,False,,,False,RC202,3,9,False,success,0.7824325561523438
GAA_Algorithm_1,1049.62383,1884.8644078962552,6,RC2,False,,,False,RC203,3,9,False,success,3.54579758644104
GAA_Algorithm_2,1049.62383,1257.722710887136,6,RC2,False,,,False,RC203,3,9,False,success,0.1820387840270996
GAA_Algorithm_3,1049.62383,1237.7967010886364,6,RC2,False,,,False,RC203,3,9,False,success,0.7779078483581543
GAA_Algorithm_1,798.46323,1758.7051738971113,6,RC2,False,,,False,RC204,3,9,False,success,4.003054857254028
GAA_Algorithm_2,798.46323,1257.722710887136,6,RC2,False,,,False,RC204,3,9,False,success,0.18184971809387207
GAA_Algorithm_3,798.46323,1185.0244778686035,6,RC2,False,,,False,RC204,3,9,False,success,0.7621433734893799
GAA_Algorithm_1,1297.64736,1844.2210317281472,5,RC2,False,,,False,RC205,4,9,False,success,3.0968542098999023
GAA_Algorithm_2,1297.64736,1257.722710887136,5,RC2,False,,,False,RC205,4,9,False,success,0.1782686710357666
GAA_Algorithm_3,1297.64736,1150.6244457427424,5,RC2,False,,,False,RC205,4,9,False,success,0.8125638961791992
GAA_Algorithm_1,1146.31689,1829.385014888885,6,RC2,False,,,False,RC206,3,9,False,success,3.2197139263153076
GAA_Algorithm_2,1146.31689,1257.722710887136,6,RC2,False,,,False,RC206,3,9,False,success,0.18401026725769043
GAA_Algorithm_3,1146.31689,1227.5404605229849,6,RC2,False,,,False,RC206,3,9,False,success,0.7870447635650635
GAA_Algorithm_1,1061.1442,1721.959400134688,6,RC2,False,,,False,RC207,3,9,False,success,3.492048978805542
GAA_Algorithm_2,1061.1442,1257.722710887136,6,RC2,False,,,False,RC207,3,9,False,success,0.18159866333007812
GAA_Algorithm_3,1061.1442,1168.4167591891955,6,RC2,False,,,False,RC207,3,9,False,success,0.764866828918457
GAA_Algorithm_1,828.1411,1485.5762951137156,6,RC2,False,,,False,RC208,3,9,False,success,5.714329719543457
GAA_Algorithm_2,828.1411,1257.722710887136,6,RC2,False,,,False,RC208,3,9,False,success,0.19567489624023438
GAA_Algorithm_3,828.1411,1124.5242007824409,6,RC2,False,,,False,RC208,3,9,False,success,0.7796332836151123
