algorithm,instance_id,family,k_final,d_final,time_sec,hit,status,error
GAA_Algorithm_1,C206,C2,10,1734.2277807587734,5.142942190170288,N/A,success,
GAA_Algorithm_2,C206,C2,10,1148.7828528547925,0.185546875,N/A,success,
GAA_Algorithm_3,C206,C2,10,1134.3482633081046,0.8160784244537354,N/A,success,
GAA_Algorithm_1,C207,C2,10,1494.8241540044728,4.875697612762451,N/A,success,
GAA_Algorithm_2,C207,C2,10,1148.7828528547925,0.1807239055633545,N/A,success,
GAA_Algorithm_3,C207,C2,10,1211.3585658443226,0.7957849502563477,N/A,success,
GAA_Algorithm_1,C208,C2,10,1589.4520273305875,4.477843523025513,N/A,success,
GAA_Algorithm_2,C208,C2,10,1148.7828528547925,0.17699480056762695,N/A,success,
GAA_Algorithm_3,C208,C2,10,1206.3340182622821,0.8085968494415283,N/A,success,
GAA_Algorithm_1,R101,R1,8,1428.0713231339091,3.4492132663726807,N/A,success,
GAA_Algorithm_2,R101,R1,8,1172.1800291715338,0.16912364959716797,N/A,success,
GAA_Algorithm_3,R101,R1,20,1918.9730412476035,0.45778560638427734,N/A,success,
GAA_Algorithm_1,R102,R1,8,1481.7413040109193,2.6501247882843018,N/A,success,
GAA_Algorithm_2,R102,R1,8,1172.1800291715338,0.16685914993286133,N/A,success,
GAA_Algorithm_3,R102,R1,19,1896.3451530965842,0.5861775875091553,N/A,success,
GAA_Algorithm_1,R103,R1,8,1401.9104281950233,2.8138554096221924,N/A,success,
GAA_Algorithm_2,R103,R1,8,1172.1800291715338,0.16724205017089844,N/A,success,
GAA_Algorithm_3,R103,R1,15,1583.53454367954,0.6441078186035156,N/A,success,
GAA_Algorithm_1,R104,R1,8,1262.523276835775,3.49558687210083,N/A,success,
GAA_Algorithm_2,R104,R1,8,1172.1800291715338,0.16972827911376953,N/A,success,
GAA_Algorithm_3,R104,R1,11,1239.4339893445847,0.7358927726745605,N/A,success,
GAA_Algorithm_1,R105,R1,8,1398.0246961159207,2.9227583408355713,N/A,success,
GAA_Algorithm_2,R105,R1,8,1172.1800291715338,0.1684095859527588,N/A,success,
GAA_Algorithm_3,R105,R1,16,1606.2052147348402,0.5424509048461914,N/A,success,
GAA_Algorithm_1,R106,R1,8,1430.2290438474902,3.3751697540283203,N/A,success,
GAA_Algorithm_2,R106,R1,8,1172.1800291715338,0.17120695114135742,N/A,success,
GAA_Algorithm_3,R106,R1,16,1658.1193202808224,0.6068048477172852,N/A,success,
GAA_Algorithm_1,R107,R1,8,1317.5601481425956,3.517422676086426,N/A,success,
GAA_Algorithm_2,R107,R1,8,1172.1800291715338,0.1723017692565918,N/A,success,
GAA_Algorithm_3,R107,R1,14,1472.1475144689014,0.6709456443786621,N/A,success,
GAA_Algorithm_1,R108,R1,8,1408.6035541567367,3.348700761795044,N/A,success,
GAA_Algorithm_2,R108,R1,8,1172.1800291715338,0.1709284782409668,N/A,success,
GAA_Algorithm_3,R108,R1,11,1286.6958070262056,0.7585482597351074,N/A,success,
GAA_Algorithm_1,R109,R1,8,1282.9823440508333,3.5917301177978516,N/A,success,
GAA_Algorithm_2,R109,R1,8,1172.1800291715338,0.16743874549865723,N/A,success,
GAA_Algorithm_3,R109,R1,14,1465.5156044052171,0.6164052486419678,N/A,success,
GAA_Algorithm_1,R110,R1,8,1271.3301210536724,3.736919403076172,N/A,success,
GAA_Algorithm_2,R110,R1,8,1172.1800291715338,0.175123929977417,N/A,success,
GAA_Algorithm_3,R110,R1,12,1367.8203693554192,0.6553490161895752,N/A,success,
GAA_Algorithm_1,R111,R1,8,1392.7372141586459,2.5752086639404297,N/A,success,
GAA_Algorithm_2,R111,R1,8,1172.1800291715338,0.16916441917419434,N/A,success,
GAA_Algorithm_3,R111,R1,13,1328.948291065708,0.6648972034454346,N/A,success,
GAA_Algorithm_1,R112,R1,8,1351.6204441270556,3.116544246673584,N/A,success,
GAA_Algorithm_2,R112,R1,8,1172.1800291715338,0.1561896800994873,N/A,success,
GAA_Algorithm_3,R112,R1,11,1228.2957939133044,0.6305794715881348,N/A,success,
GAA_Algorithm_1,R201,R2,8,1295.869380467507,2.855499267578125,N/A,success,
GAA_Algorithm_2,R201,R2,8,1172.1800291715338,0.1571969985961914,N/A,success,
GAA_Algorithm_3,R201,R2,8,1160.1387854138598,0.9715173244476318,N/A,success,
GAA_Algorithm_1,R202,R2,8,1344.298140158541,2.524104595184326,N/A,success,
GAA_Algorithm_2,R202,R2,8,1172.1800291715338,0.15570902824401855,N/A,success,
GAA_Algorithm_3,R202,R2,8,1131.944963010297,0.9322569370269775,N/A,success,
GAA_Algorithm_1,R203,R2,8,1339.9927887937176,3.3955326080322266,N/A,success,
GAA_Algorithm_2,R203,R2,8,1172.1800291715338,0.15627121925354004,N/A,success,
GAA_Algorithm_3,R203,R2,8,1050.878396224219,0.9529271125793457,N/A,success,
GAA_Algorithm_1,R204,R2,8,1275.9094077227346,3.470224142074585,N/A,success,
GAA_Algorithm_2,R204,R2,8,1172.1800291715338,0.15502142906188965,N/A,success,
GAA_Algorithm_3,R204,R2,7,1018.2067041012627,1.0254080295562744,N/A,success,
GAA_Algorithm_1,R205,R2,8,1313.2181876840573,2.1588943004608154,N/A,success,
GAA_Algorithm_2,R205,R2,8,1172.1800291715338,0.15776634216308594,N/A,success,
GAA_Algorithm_3,R205,R2,7,1067.094114519817,1.0101327896118164,N/A,success,
GAA_Algorithm_1,R206,R2,8,1483.1889345283125,2.892472505569458,N/A,success,
GAA_Algorithm_2,R206,R2,8,1172.1800291715338,0.1560502052307129,N/A,success,
GAA_Algorithm_3,R206,R2,8,1055.815025532367,0.9937443733215332,N/A,success,
GAA_Algorithm_1,R207,R2,8,1335.042697486502,2.5214498043060303,N/A,success,
GAA_Algorithm_2,R207,R2,8,1172.1800291715338,0.15986347198486328,N/A,success,
GAA_Algorithm_3,R207,R2,7,1021.5587445410616,1.2553613185882568,N/A,success,
GAA_Algorithm_1,R208,R2,8,1292.9383851140806,5.5268731117248535,N/A,success,
GAA_Algorithm_2,R208,R2,8,1172.1800291715338,0.23324155807495117,N/A,success,
GAA_Algorithm_3,R208,R2,7,1003.7083533666079,1.3787143230438232,N/A,success,
GAA_Algorithm_1,R209,R2,8,1424.6918177624443,3.329211711883545,N/A,success,
GAA_Algorithm_2,R209,R2,8,1172.1800291715338,0.2513768672943115,N/A,success,
GAA_Algorithm_3,R209,R2,7,1064.808617040968,1.5710952281951904,N/A,success,
GAA_Algorithm_1,R210,R2,8,1212.658853163821,4.688114643096924,N/A,success,
GAA_Algorithm_2,R210,R2,8,1172.1800291715338,0.3143279552459717,N/A,success,
GAA_Algorithm_3,R210,R2,7,979.435523232594,1.4459035396575928,N/A,success,
GAA_Algorithm_1,R211,R2,8,1500.3058112340673,3.997659683227539,N/A,success,
GAA_Algorithm_2,R211,R2,8,1172.1800291715338,0.281055212020874,N/A,success,
GAA_Algorithm_3,R211,R2,7,979.435523232594,1.8557469844818115,N/A,success,
GAA_Algorithm_1,RC101,RC1,9,1669.4401191442964,2.9722554683685303,N/A,success,
GAA_Algorithm_2,RC101,RC1,9,1257.722710887136,0.17842864990234375,N/A,success,
GAA_Algorithm_3,RC101,RC1,18,2181.377446212613,0.4148836135864258,N/A,success,
GAA_Algorithm_1,RC102,RC1,9,1793.8060291938907,2.673571825027466,N/A,success,
GAA_Algorithm_2,RC102,RC1,9,1257.722710887136,0.17678236961364746,N/A,success,
GAA_Algorithm_3,RC102,RC1,15,2046.3838854559087,0.5399661064147949,N/A,success,
GAA_Algorithm_1,RC103,RC1,9,1825.311292365767,2.996032476425171,N/A,success,
GAA_Algorithm_2,RC103,RC1,9,1257.722710887136,0.18024969100952148,N/A,success,
GAA_Algorithm_3,RC103,RC1,14,1769.3817458761093,0.5758087635040283,N/A,success,
GAA_Algorithm_1,RC104,RC1,9,1773.3609903628462,2.645421028137207,N/A,success,
GAA_Algorithm_2,RC104,RC1,9,1257.722710887136,0.1772472858428955,N/A,success,
GAA_Algorithm_3,RC104,RC1,12,1546.3592545179545,0.6023025512695312,N/A,success,
GAA_Algorithm_1,RC105,RC1,9,1637.0159413417266,3.8576276302337646,N/A,success,
GAA_Algorithm_2,RC105,RC1,9,1257.722710887136,0.18073344230651855,N/A,success,
GAA_Algorithm_3,RC105,RC1,16,2050.8299508320947,0.48975324630737305,N/A,success,
GAA_Algorithm_1,RC106,RC1,9,1891.4166641513111,2.9035985469818115,N/A,success,
GAA_Algorithm_2,RC106,RC1,9,1257.722710887136,0.17988324165344238,N/A,success,
GAA_Algorithm_3,RC106,RC1,14,1848.5776687342127,0.4912712574005127,N/A,success,
GAA_Algorithm_1,RC107,RC1,9,1732.1605853420656,3.3816893100738525,N/A,success,
GAA_Algorithm_2,RC107,RC1,9,1257.722710887136,0.17813467979431152,N/A,success,
GAA_Algorithm_3,RC107,RC1,13,1659.1882662615408,0.5450067520141602,N/A,success,
GAA_Algorithm_1,RC108,RC1,9,1893.6861412152348,2.858358144760132,N/A,success,
GAA_Algorithm_2,RC108,RC1,9,1257.722710887136,0.18034124374389648,N/A,success,
GAA_Algorithm_3,RC108,RC1,12,1508.1579337906585,0.6004281044006348,N/A,success,
GAA_Algorithm_1,RC201,RC2,9,1589.86222783239,4.296898603439331,N/A,success,
GAA_Algorithm_2,RC201,RC2,9,1257.722710887136,0.1787109375,N/A,success,
GAA_Algorithm_3,RC201,RC2,9,1313.8259011375305,0.7616584300994873,N/A,success,
GAA_Algorithm_1,RC202,RC2,9,1653.7992471644188,2.7672510147094727,N/A,success,
GAA_Algorithm_2,RC202,RC2,9,1257.722710887136,0.1791539192199707,N/A,success,
GAA_Algorithm_3,RC202,RC2,9,1222.0937425025968,0.767632246017456,N/A,success,
GAA_Algorithm_1,RC203,RC2,9,1884.8644078962552,3.516355514526367,N/A,success,
GAA_Algorithm_2,RC203,RC2,9,1257.722710887136,0.17958855628967285,N/A,success,
GAA_Algorithm_3,RC203,RC2,9,1237.7967010886364,0.7737679481506348,N/A,success,
GAA_Algorithm_1,RC204,RC2,9,1758.7051738971113,3.939403772354126,N/A,success,
GAA_Algorithm_2,RC204,RC2,9,1257.722710887136,0.179856538772583,N/A,success,
GAA_Algorithm_3,RC204,RC2,9,1185.0244778686035,0.7539174556732178,N/A,success,
GAA_Algorithm_1,RC205,RC2,9,1844.2210317281472,3.0767128467559814,N/A,success,
GAA_Algorithm_2,RC205,RC2,9,1257.722710887136,0.20571064949035645,N/A,success,
GAA_Algorithm_3,RC205,RC2,9,1150.6244457427424,0.8045778274536133,N/A,success,
GAA_Algorithm_1,RC206,RC2,9,1829.385014888885,3.172117233276367,N/A,success,
GAA_Algorithm_2,RC206,RC2,9,1257.722710887136,0.17909502983093262,N/A,success,
GAA_Algorithm_3,RC206,RC2,9,1227.5404605229849,0.7830245494842529,N/A,success,
GAA_Algorithm_1,RC207,RC2,9,1721.959400134688,3.435337781906128,N/A,success,
GAA_Algorithm_2,RC207,RC2,9,1257.722710887136,0.17572760581970215,N/A,success,
GAA_Algorithm_3,RC207,RC2,9,1168.4167591891955,0.7608067989349365,N/A,success,
GAA_Algorithm_1,RC208,RC2,9,1485.5762951137156,5.550485372543335,N/A,success,
GAA_Algorithm_2,RC208,RC2,9,1257.722710887136,0.17914724349975586,N/A,success,
GAA_Algorithm_3,RC208,RC2,9,1124.5242007824409,0.7761428356170654,N/A,success,
