================================================================================
TIMING REPORT
================================================================================
Mode: FULL
Start: 2026-01-03T03:56:09.410714
Total Experiments: 168
  - Algorithms: 3
  - Instances: 56
  - Repetitions: 1
================================================================================

[OK] GAA_Algorithm_1 | C101    (C1) | K=10, D=  1522.0, t=  6.00s
[OK] GAA_Algorithm_1 | R101    (R1) | K= 8, D=  1428.1, t=  3.49s
[OK] GAA_Algorithm_2 | R101    (R1) | K= 8, D=  1172.2, t=  0.17s
[OK] GAA_Algorithm_3 | R101    (R1) | K=20, D=  1919.0, t=  0.45s
[OK] GAA_Algorithm_1 | R102    (R1) | K= 8, D=  1481.7, t=  2.69s
[OK] GAA_Algorithm_2 | R102    (R1) | K= 8, D=  1172.2, t=  0.17s
[OK] GAA_Algorithm_3 | R102    (R1) | K=19, D=  1896.3, t=  0.59s
[OK] GAA_Algorithm_1 | R103    (R1) | K= 8, D=  1401.9, t=  2.88s
[OK] GAA_Algorithm_2 | R103    (R1) | K= 8, D=  1172.2, t=  0.17s
[OK] GAA_Algorithm_3 | R103    (R1) | K=15, D=  1583.5, t=  0.66s
[OK] GAA_Algorithm_1 | R104    (R1) | K= 8, D=  1262.5, t=  3.53s
[OK] GAA_Algorithm_2 | R104    (R1) | K= 8, D=  1172.2, t=  0.17s
[OK] GAA_Algorithm_3 | R104    (R1) | K=11, D=  1239.4, t=  0.78s
[OK] GAA_Algorithm_1 | R105    (R1) | K= 8, D=  1398.0, t=  2.97s
[OK] GAA_Algorithm_2 | R105    (R1) | K= 8, D=  1172.2, t=  0.17s
[OK] GAA_Algorithm_3 | R105    (R1) | K=16, D=  1606.2, t=  0.54s
[OK] GAA_Algorithm_1 | R106    (R1) | K= 8, D=  1430.2, t=  3.40s
[OK] GAA_Algorithm_2 | R106    (R1) | K= 8, D=  1172.2, t=  0.18s
[OK] GAA_Algorithm_3 | R106    (R1) | K=16, D=  1658.1, t=  0.61s
[OK] GAA_Algorithm_1 | R107    (R1) | K= 8, D=  1317.6, t=  3.58s
[OK] GAA_Algorithm_2 | R107    (R1) | K= 8, D=  1172.2, t=  0.17s
[OK] GAA_Algorithm_3 | R107    (R1) | K=14, D=  1472.1, t=  0.67s
[OK] GAA_Algorithm_1 | R108    (R1) | K= 8, D=  1408.6, t=  3.28s
[OK] GAA_Algorithm_2 | R108    (R1) | K= 8, D=  1172.2, t=  0.17s
[OK] GAA_Algorithm_3 | R108    (R1) | K=11, D=  1286.7, t=  0.75s
[OK] GAA_Algorithm_1 | R109    (R1) | K= 8, D=  1283.0, t=  3.64s
[OK] GAA_Algorithm_2 | R109    (R1) | K= 8, D=  1172.2, t=  0.17s
[OK] GAA_Algorithm_3 | R109    (R1) | K=14, D=  1465.5, t=  0.66s
[OK] GAA_Algorithm_1 | R110    (R1) | K= 8, D=  1271.3, t=  3.86s
[OK] GAA_Algorithm_2 | R110    (R1) | K= 8, D=  1172.2, t=  0.17s
[OK] GAA_Algorithm_3 | R110    (R1) | K=12, D=  1367.8, t=  0.66s
[OK] GAA_Algorithm_1 | R111    (R1) | K= 8, D=  1392.7, t=  2.57s
[OK] GAA_Algorithm_2 | R111    (R1) | K= 8, D=  1172.2, t=  0.17s
[OK] GAA_Algorithm_3 | R111    (R1) | K=13, D=  1328.9, t=  0.67s
[OK] GAA_Algorithm_1 | R112    (R1) | K= 8, D=  1351.6, t=  3.14s
[OK] GAA_Algorithm_2 | R112    (R1) | K= 8, D=  1172.2, t=  0.16s
[OK] GAA_Algorithm_3 | R112    (R1) | K=11, D=  1228.3, t=  0.64s
[OK] GAA_Algorithm_1 | R201    (R2) | K= 8, D=  1295.9, t=  2.90s
[OK] GAA_Algorithm_2 | R201    (R2) | K= 8, D=  1172.2, t=  0.16s
[OK] GAA_Algorithm_3 | R201    (R2) | K= 8, D=  1160.1, t=  0.97s
[OK] GAA_Algorithm_1 | R202    (R2) | K= 8, D=  1344.3, t=  2.50s
[OK] GAA_Algorithm_2 | R202    (R2) | K= 8, D=  1172.2, t=  0.16s
[OK] GAA_Algorithm_3 | R202    (R2) | K= 8, D=  1131.9, t=  0.93s
[OK] GAA_Algorithm_1 | R203    (R2) | K= 8, D=  1340.0, t=  3.41s
[OK] GAA_Algorithm_2 | R203    (R2) | K= 8, D=  1172.2, t=  0.20s
[OK] GAA_Algorithm_3 | R203    (R2) | K= 8, D=  1050.9, t=  0.96s
[OK] GAA_Algorithm_1 | R204    (R2) | K= 8, D=  1275.9, t=  3.48s
[OK] GAA_Algorithm_2 | R204    (R2) | K= 8, D=  1172.2, t=  0.16s
[OK] GAA_Algorithm_3 | R204    (R2) | K= 7, D=  1018.2, t=  1.03s
[OK] GAA_Algorithm_1 | R205    (R2) | K= 8, D=  1313.2, t=  2.18s
[OK] GAA_Algorithm_2 | R205    (R2) | K= 8, D=  1172.2, t=  0.16s
[OK] GAA_Algorithm_3 | R205    (R2) | K= 7, D=  1067.1, t=  0.99s
[OK] GAA_Algorithm_1 | R206    (R2) | K= 8, D=  1483.2, t=  2.95s
[OK] GAA_Algorithm_2 | R206    (R2) | K= 8, D=  1172.2, t=  0.16s
[OK] GAA_Algorithm_3 | R206    (R2) | K= 8, D=  1055.8, t=  1.00s
[OK] GAA_Algorithm_1 | R207    (R2) | K= 8, D=  1335.0, t=  2.53s
[OK] GAA_Algorithm_2 | R207    (R2) | K= 8, D=  1172.2, t=  0.16s
[OK] GAA_Algorithm_3 | R207    (R2) | K= 7, D=  1021.6, t=  0.99s
[OK] GAA_Algorithm_1 | R208    (R2) | K= 8, D=  1292.9, t=  3.64s
[OK] GAA_Algorithm_2 | R208    (R2) | K= 8, D=  1172.2, t=  0.16s
[OK] GAA_Algorithm_3 | R208    (R2) | K= 7, D=  1003.7, t=  1.00s
[OK] GAA_Algorithm_1 | R209    (R2) | K= 8, D=  1424.7, t=  2.30s
[OK] GAA_Algorithm_2 | R209    (R2) | K= 8, D=  1172.2, t=  0.16s
[OK] GAA_Algorithm_3 | R209    (R2) | K= 7, D=  1064.8, t=  1.04s
[OK] GAA_Algorithm_1 | R210    (R2) | K= 8, D=  1212.7, t=  3.13s
[OK] GAA_Algorithm_2 | R210    (R2) | K= 8, D=  1172.2, t=  0.16s
[OK] GAA_Algorithm_3 | R210    (R2) | K= 7, D=   979.4, t=  1.02s
[OK] GAA_Algorithm_1 | R211    (R2) | K= 8, D=  1500.3, t=  2.68s
[OK] GAA_Algorithm_2 | R211    (R2) | K= 8, D=  1172.2, t=  0.16s
[OK] GAA_Algorithm_3 | R211    (R2) | K= 7, D=   979.4, t=  1.01s
[OK] GAA_Algorithm_1 | RC101   (RC1) | K= 9, D=  1669.4, t=  2.91s
[OK] GAA_Algorithm_2 | RC101   (RC1) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC101   (RC1) | K=18, D=  2181.4, t=  0.42s
[OK] GAA_Algorithm_1 | RC102   (RC1) | K= 9, D=  1793.8, t=  2.68s
[OK] GAA_Algorithm_2 | RC102   (RC1) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC102   (RC1) | K=15, D=  2046.4, t=  0.58s
[OK] GAA_Algorithm_1 | RC103   (RC1) | K= 9, D=  1825.3, t=  3.06s
[OK] GAA_Algorithm_2 | RC103   (RC1) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC103   (RC1) | K=14, D=  1769.4, t=  0.56s
[OK] GAA_Algorithm_1 | RC104   (RC1) | K= 9, D=  1773.4, t=  2.67s
[OK] GAA_Algorithm_2 | RC104   (RC1) | K= 9, D=  1257.7, t=  0.19s
[OK] GAA_Algorithm_3 | RC104   (RC1) | K=12, D=  1546.4, t=  0.61s
[OK] GAA_Algorithm_1 | RC105   (RC1) | K= 9, D=  1637.0, t=  3.89s
[OK] GAA_Algorithm_2 | RC105   (RC1) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC105   (RC1) | K=16, D=  2050.8, t=  0.48s
[OK] GAA_Algorithm_1 | RC106   (RC1) | K= 9, D=  1891.4, t=  2.91s
[OK] GAA_Algorithm_2 | RC106   (RC1) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC106   (RC1) | K=14, D=  1848.6, t=  0.49s
[OK] GAA_Algorithm_1 | RC107   (RC1) | K= 9, D=  1732.2, t=  3.43s
[OK] GAA_Algorithm_2 | RC107   (RC1) | K= 9, D=  1257.7, t=  0.19s
[OK] GAA_Algorithm_3 | RC107   (RC1) | K=13, D=  1659.2, t=  0.55s
[OK] GAA_Algorithm_1 | RC108   (RC1) | K= 9, D=  1893.7, t=  2.90s
[OK] GAA_Algorithm_2 | RC108   (RC1) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC108   (RC1) | K=12, D=  1508.2, t=  0.60s
[OK] GAA_Algorithm_1 | RC201   (RC2) | K= 9, D=  1589.9, t=  4.34s
[OK] GAA_Algorithm_2 | RC201   (RC2) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC201   (RC2) | K= 9, D=  1313.8, t=  0.76s
[OK] GAA_Algorithm_1 | RC202   (RC2) | K= 9, D=  1653.8, t=  2.87s
[OK] GAA_Algorithm_2 | RC202   (RC2) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC202   (RC2) | K= 9, D=  1222.1, t=  0.78s
[OK] GAA_Algorithm_1 | RC203   (RC2) | K= 9, D=  1884.9, t=  3.55s
[OK] GAA_Algorithm_2 | RC203   (RC2) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC203   (RC2) | K= 9, D=  1237.8, t=  0.78s
[OK] GAA_Algorithm_1 | RC204   (RC2) | K= 9, D=  1758.7, t=  4.00s
[OK] GAA_Algorithm_2 | RC204   (RC2) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC204   (RC2) | K= 9, D=  1185.0, t=  0.76s
[OK] GAA_Algorithm_1 | RC205   (RC2) | K= 9, D=  1844.2, t=  3.10s
[OK] GAA_Algorithm_2 | RC205   (RC2) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC205   (RC2) | K= 9, D=  1150.6, t=  0.81s
[OK] GAA_Algorithm_1 | RC206   (RC2) | K= 9, D=  1829.4, t=  3.22s
[OK] GAA_Algorithm_2 | RC206   (RC2) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC206   (RC2) | K= 9, D=  1227.5, t=  0.79s
[OK] GAA_Algorithm_1 | RC207   (RC2) | K= 9, D=  1722.0, t=  3.49s
[OK] GAA_Algorithm_2 | RC207   (RC2) | K= 9, D=  1257.7, t=  0.18s
[OK] GAA_Algorithm_3 | RC207   (RC2) | K= 9, D=  1168.4, t=  0.76s
[OK] GAA_Algorithm_1 | RC208   (RC2) | K= 9, D=  1485.6, t=  5.71s
[OK] GAA_Algorithm_2 | RC208   (RC2) | K= 9, D=  1257.7, t=  0.20s
[OK] GAA_Algorithm_3 | RC208   (RC2) | K= 9, D=  1124.5, t=  0.78s

================================================================================
TIMING SUMMARY
================================================================================
End: 2026-01-03T04:00:34.165069
Experiments completed: 168/168
Total time: 264.75s (4.41 minutes)

Per-experiment statistics:
  - Average time: 1.57s
  - Minimum time: 0.16s
  - Maximum time: 6.08s
  - Average time per experiment: 1.58s/exp
================================================================================
