algorithm,instance_id,family,k_final,d_final,time_sec,hit,status,error
GAA_Algorithm_1,C101,C1,10,1521.9787092030783,5.581680059432983,N/A,success,
GAA_Algorithm_2,C101,C1,10,1103.201642272962,0.19370174407958984,N/A,success,
GAA_Algorithm_3,C101,C1,15,1835.9157898955027,0.5534524917602539,N/A,success,
GAA_Algorithm_1,C102,C1,10,1461.36903737568,5.48723292350769,N/A,success,
GAA_Algorithm_2,C102,C1,10,1103.201642272962,0.20728778839111328,N/A,success,
GAA_Algorithm_3,C102,C1,14,1868.2668662588653,0.6504850387573242,N/A,success,
GAA_Algorithm_1,C103,C1,10,1504.5004253520794,4.7803566455841064,N/A,success,
GAA_Algorithm_2,C103,C1,10,1103.201642272962,0.18716073036193848,N/A,success,
GAA_Algorithm_3,C103,C1,11,1629.022996958937,0.7672107219696045,N/A,success,
GAA_Algorithm_1,C104,C1,10,1491.1846814345274,5.077370882034302,N/A,success,
GAA_Algorithm_2,C104,C1,10,1103.201642272962,0.18706989288330078,N/A,success,
GAA_Algorithm_3,C104,C1,12,1451.4964259038152,0.7517471313476562,N/A,success,
GAA_Algorithm_1,C105,C1,10,1466.7375143913632,5.114012002944946,N/A,success,
GAA_Algorithm_2,C105,C1,10,1103.201642272962,0.1847236156463623,N/A,success,
GAA_Algorithm_3,C105,C1,14,1813.3443697676894,0.5347855091094971,N/A,success,
GAA_Algorithm_1,C106,C1,10,1391.5077427239341,5.065263748168945,N/A,success,
GAA_Algorithm_2,C106,C1,10,1103.201642272962,0.18601012229919434,N/A,success,
GAA_Algorithm_3,C106,C1,14,1772.8187537725396,0.5556342601776123,N/A,success,
GAA_Algorithm_1,C107,C1,10,1494.3092728454424,5.160003423690796,N/A,success,
GAA_Algorithm_2,C107,C1,10,1103.201642272962,0.18692898750305176,N/A,success,
GAA_Algorithm_3,C107,C1,14,1825.734950165757,0.546595573425293,N/A,success,
GAA_Algorithm_1,C108,C1,10,1532.1318412774322,4.894755840301514,N/A,success,
GAA_Algorithm_2,C108,C1,10,1103.201642272962,0.18521642684936523,N/A,success,
GAA_Algorithm_3,C108,C1,12,1601.3409906892434,0.6196930408477783,N/A,success,
GAA_Algorithm_1,C109,C1,10,1503.1208079563887,4.5971338748931885,N/A,success,
GAA_Algorithm_2,C109,C1,10,1103.201642272962,0.18159770965576172,N/A,success,
GAA_Algorithm_3,C109,C1,12,1661.207164687704,0.6422460079193115,N/A,success,
GAA_Algorithm_1,C201,C2,10,1822.6793187131548,4.986142873764038,N/A,success,
GAA_Algorithm_2,C201,C2,10,1148.7828528547925,0.18567609786987305,N/A,success,
GAA_Algorithm_3,C201,C2,10,1188.300881677972,0.821995735168457,N/A,success,
GAA_Algorithm_1,C202,C2,10,1657.4139272659925,4.873035907745361,N/A,success,
GAA_Algorithm_2,C202,C2,10,1148.7828528547925,0.19569158554077148,N/A,success,
GAA_Algorithm_3,C202,C2,9,1214.2633153449974,0.801332950592041,N/A,success,
GAA_Algorithm_1,C203,C2,10,1762.3672706013708,4.79768180847168,N/A,success,
GAA_Algorithm_2,C203,C2,10,1148.7828528547925,0.18224859237670898,N/A,success,
GAA_Algorithm_3,C203,C2,10,1204.8999444501014,0.7812626361846924,N/A,success,
GAA_Algorithm_1,C204,C2,10,1661.8032275499606,4.936068534851074,N/A,success,
GAA_Algorithm_2,C204,C2,10,1148.7828528547925,0.1792762279510498,N/A,success,
GAA_Algorithm_3,C204,C2,10,1237.6907295741676,0.8110084533691406,N/A,success,
GAA_Algorithm_1,C205,C2,10,1744.5818793197834,5.048556089401245,N/A,success,
GAA_Algorithm_2,C205,C2,10,1148.7828528547925,0.1821117401123047,N/A,success,
GAA_Algorithm_3,C205,C2,10,1168.983190391995,0.8079767227172852,N/A,success,
GAA_Algorithm_1,C206,C2,10,1734.2277807587734,4.931235074996948,N/A,success,
GAA_Algorithm_2,C206,C2,10,1148.7828528547925,0.17998409271240234,N/A,success,
GAA_Algorithm_3,C206,C2,10,1134.3482633081046,0.8028814792633057,N/A,success,
GAA_Algorithm_1,C207,C2,10,1494.8241540044728,4.812207221984863,N/A,success,
GAA_Algorithm_2,C207,C2,10,1148.7828528547925,0.17781472206115723,N/A,success,
GAA_Algorithm_3,C207,C2,10,1211.3585658443226,0.7941839694976807,N/A,success,
GAA_Algorithm_1,C208,C2,10,1589.4520273305875,4.470898628234863,N/A,success,
GAA_Algorithm_2,C208,C2,10,1148.7828528547925,0.1799633502960205,N/A,success,
GAA_Algorithm_3,C208,C2,10,1206.3340182622821,0.8078088760375977,N/A,success,
GAA_Algorithm_1,R101,R1,8,1428.0713231339091,3.4247403144836426,N/A,success,
GAA_Algorithm_2,R101,R1,8,1172.1800291715338,0.16541695594787598,N/A,success,
GAA_Algorithm_3,R101,R1,20,1918.9730412476035,0.45041847229003906,N/A,success,
GAA_Algorithm_1,R102,R1,8,1481.7413040109193,2.619412899017334,N/A,success,
GAA_Algorithm_2,R102,R1,8,1172.1800291715338,0.1679363250732422,N/A,success,
GAA_Algorithm_3,R102,R1,19,1896.3451530965842,0.5878510475158691,N/A,success,
GAA_Algorithm_1,R103,R1,8,1401.9104281950233,2.7710540294647217,N/A,success,
GAA_Algorithm_2,R103,R1,8,1172.1800291715338,0.16558623313903809,N/A,success,
GAA_Algorithm_3,R103,R1,15,1583.53454367954,0.6466422080993652,N/A,success,
GAA_Algorithm_1,R104,R1,8,1262.523276835775,3.4484431743621826,N/A,success,
GAA_Algorithm_2,R104,R1,8,1172.1800291715338,0.16870379447937012,N/A,success,
GAA_Algorithm_3,R104,R1,11,1239.4339893445847,0.7459089756011963,N/A,success,
GAA_Algorithm_1,R105,R1,8,1398.0246961159207,2.9027366638183594,N/A,success,
GAA_Algorithm_2,R105,R1,8,1172.1800291715338,0.16742444038391113,N/A,success,
GAA_Algorithm_3,R105,R1,16,1606.2052147348402,0.5462172031402588,N/A,success,
GAA_Algorithm_1,R106,R1,8,1430.2290438474902,3.292809009552002,N/A,success,
GAA_Algorithm_2,R106,R1,8,1172.1800291715338,0.16629528999328613,N/A,success,
GAA_Algorithm_3,R106,R1,16,1658.1193202808224,0.6100132465362549,N/A,success,
GAA_Algorithm_1,R107,R1,8,1317.5601481425956,3.4644603729248047,N/A,success,
GAA_Algorithm_2,R107,R1,8,1172.1800291715338,0.16868209838867188,N/A,success,
GAA_Algorithm_3,R107,R1,14,1472.1475144689014,0.6978302001953125,N/A,success,
GAA_Algorithm_1,R108,R1,8,1408.6035541567367,3.204350709915161,N/A,success,
GAA_Algorithm_2,R108,R1,8,1172.1800291715338,0.1672501564025879,N/A,success,
GAA_Algorithm_3,R108,R1,11,1286.6958070262056,0.8002896308898926,N/A,success,
GAA_Algorithm_1,R109,R1,8,1282.9823440508333,3.597984790802002,N/A,success,
GAA_Algorithm_2,R109,R1,8,1172.1800291715338,0.16625165939331055,N/A,success,
GAA_Algorithm_3,R109,R1,14,1465.5156044052171,0.6110985279083252,N/A,success,
GAA_Algorithm_1,R110,R1,8,1271.3301210536724,3.673165798187256,N/A,success,
GAA_Algorithm_2,R110,R1,8,1172.1800291715338,0.1678907871246338,N/A,success,
GAA_Algorithm_3,R110,R1,12,1367.8203693554192,0.6572484970092773,N/A,success,
GAA_Algorithm_1,R111,R1,8,1392.7372141586459,2.514204740524292,N/A,success,
GAA_Algorithm_2,R111,R1,8,1172.1800291715338,0.1651918888092041,N/A,success,
GAA_Algorithm_3,R111,R1,13,1328.948291065708,0.6775140762329102,N/A,success,
GAA_Algorithm_1,R112,R1,8,1351.6204441270556,3.06060528755188,N/A,success,
GAA_Algorithm_2,R112,R1,8,1172.1800291715338,0.16068434715270996,N/A,success,
GAA_Algorithm_3,R112,R1,11,1228.2957939133044,0.632542610168457,N/A,success,
GAA_Algorithm_1,R201,R2,8,1295.869380467507,2.813957691192627,N/A,success,
GAA_Algorithm_2,R201,R2,8,1172.1800291715338,0.15502715110778809,N/A,success,
GAA_Algorithm_3,R201,R2,8,1160.1387854138598,0.964238166809082,N/A,success,
GAA_Algorithm_1,R202,R2,8,1344.298140158541,2.4746744632720947,N/A,success,
GAA_Algorithm_2,R202,R2,8,1172.1800291715338,0.15757107734680176,N/A,success,
GAA_Algorithm_3,R202,R2,8,1131.944963010297,0.9331846237182617,N/A,success,
GAA_Algorithm_1,R203,R2,8,1339.9927887937176,3.373772382736206,N/A,success,
GAA_Algorithm_2,R203,R2,8,1172.1800291715338,0.1580982208251953,N/A,success,
GAA_Algorithm_3,R203,R2,8,1050.878396224219,0.958338737487793,N/A,success,
GAA_Algorithm_1,R204,R2,8,1275.9094077227346,3.441431760787964,N/A,success,
GAA_Algorithm_2,R204,R2,8,1172.1800291715338,0.15938425064086914,N/A,success,
GAA_Algorithm_3,R204,R2,7,1018.2067041012627,1.0273737907409668,N/A,success,
GAA_Algorithm_1,R205,R2,8,1313.2181876840573,2.130077362060547,N/A,success,
GAA_Algorithm_2,R205,R2,8,1172.1800291715338,0.15691924095153809,N/A,success,
GAA_Algorithm_3,R205,R2,7,1067.094114519817,0.9978694915771484,N/A,success,
GAA_Algorithm_1,R206,R2,8,1483.1889345283125,2.8824005126953125,N/A,success,
GAA_Algorithm_2,R206,R2,8,1172.1800291715338,0.1598663330078125,N/A,success,
GAA_Algorithm_3,R206,R2,8,1055.815025532367,0.9994096755981445,N/A,success,
GAA_Algorithm_1,R207,R2,8,1335.042697486502,2.4824554920196533,N/A,success,
GAA_Algorithm_2,R207,R2,8,1172.1800291715338,0.15704917907714844,N/A,success,
GAA_Algorithm_3,R207,R2,7,1021.5587445410616,0.9834377765655518,N/A,success,
GAA_Algorithm_1,R208,R2,8,1292.9383851140806,3.616973876953125,N/A,success,
GAA_Algorithm_2,R208,R2,8,1172.1800291715338,0.15566539764404297,N/A,success,
GAA_Algorithm_3,R208,R2,7,1003.7083533666079,0.9945929050445557,N/A,success,
GAA_Algorithm_1,R209,R2,8,1424.6918177624443,2.254410743713379,N/A,success,
GAA_Algorithm_2,R209,R2,8,1172.1800291715338,0.15819191932678223,N/A,success,
GAA_Algorithm_3,R209,R2,7,1064.808617040968,0.9843728542327881,N/A,success,
GAA_Algorithm_1,R210,R2,8,1212.658853163821,3.0753023624420166,N/A,success,
GAA_Algorithm_2,R210,R2,8,1172.1800291715338,0.1567249298095703,N/A,success,
GAA_Algorithm_3,R210,R2,7,979.435523232594,1.0203721523284912,N/A,success,
